"disease","feature","k","est_REML","se_REML","p_REML_KHNA","ci_lo","ci_hi","I2","tau2","est_DL","p_DL","cohorts","n_case","n_control","fdr"
"NAFLD","TGFB_SMAD",2,-0.595490080653185,0.275707626785809,0.276042193760715,-4.09868763391851,2.90770747261214,42.1819397761809,0.0662515435002622,-0.595490080653185,0.0307834513061903,"GSE33814;GSE66676",62,47,0.930197205970223
"PAAD","TGFB_SMAD",3,0,0,NA,0,0,0,0,0,1,"GSE15471;GSE28735;GSE62452",123,123,NA
"STAD","TGFB_SMAD",3,0.0190365946500448,0.0468238785380861,0.723710773456216,-0.182430294159309,0.220503483459398,0,0,0.0190365946500448,0.776715487687026,"GSE27342;GSE63089;GSE13911",163,156,0.726655236993468
"Asthma","TIE_ANGPT_AXIS",3,-0.217466526072393,0.25676320338053,0.486206738277303,-1.32222942399685,0.887296371852063,73.0275088032839,0.144854268465935,-0.217353322913368,0.400208975071412,"GSE4302;GSE43696;GSE67472",192,91,0.551034303380944
"COPD","TIE_ANGPT_AXIS",2,0.103666371356939,0.0783010603222834,0.411826689977106,-0.89124293215756,1.09857567487144,0,0,0.103666371356939,0.338784181861916,"GSE76925;GSE47460",256,131,0.617740034965659
"CRC","TIE_ANGPT_AXIS",3,-0.0918828416865155,0.0809544547160783,0.374087301007526,-0.440201747256029,0.256436063882998,28.3311078918933,0.00904508165524981,-0.0740980544089822,0.351793189775716,"GSE44076;GSE41258;GSE23878",315,175,0.489191085932919
"ESCC","TIE_ANGPT_AXIS",2,0,0,NA,0,0,0,0,0,1,"GSE23400;GSE20347",70,70,NA
"HCC","TIE_ANGPT_AXIS",2,0.0111263793175837,0.0397274132635744,0.82615708756331,-0.493658267248016,0.515911025883183,0,0,0.0111263793175837,0.928683887707669,"GSE57957;GSE62232",118,42,0.826559087828269
"IBD","TIE_ANGPT_AXIS",3,1.14100893082169,0.0642636564702968,0.00315712876870376,0.864504733886081,1.41751312775729,0,0,1.14100893082169,7.42162665171083e-14,"GSE75214;GSE87473;GSE179285",202,75,0.017890396355988
"LUAD","TIE_ANGPT_AXIS",3,0,0,NA,0,0,0,0,0,1,"GSE32863;GSE19804;GSE10072",150,150,NA
"NAFLD","TIE_ANGPT_AXIS",2,0.187571889096962,0.360921870777166,0.694877790121613,-4.39837529476091,4.77351907295483,66.9760651713755,0.175837630942621,0.187571889096962,0.603271155570997,"GSE33814;GSE66676",62,47,0.930197205970223
"PAAD","TIE_ANGPT_AXIS",3,0,0,NA,0,0,0,0,0,1,"GSE15471;GSE28735;GSE62452",123,123,NA
"STAD","TIE_ANGPT_AXIS",3,0.0173589584465756,0.042669637026576,0.723544532056861,-0.16623367178324,0.200951588676391,0,0,0.0173589584465756,0.795927062734818,"GSE27342;GSE63089;GSE13911",163,156,0.726655236993468
"Asthma","VEGF_PDGF_AXIS",3,-0.31471404614266,0.155154600033882,0.17969426389859,-0.982290409511628,0.352862317226308,18.7223912262506,0.0123098441111528,-0.314198350088217,0.0407885211044435,"GSE4302;GSE43696;GSE67472",192,91,0.355489873417567
"COPD","VEGF_PDGF_AXIS",2,-0.394754248286831,0.0312692198613801,0.0503227640236349,-0.792067357785987,0.00255886121232429,0,0,-0.394754248286831,0.000300042138660839,"GSE76925;GSE47460",256,131,0.377420730177262
"CRC","VEGF_PDGF_AXIS",3,0.562387247961701,0.324929061566032,0.225627211966106,-0.835669665760319,1.96044416168372,92.5289092473988,0.302096071182882,0.567369979925977,0.154972348285171,"GSE44076;GSE41258;GSE23878",315,175,0.433101482006316
"ESCC","VEGF_PDGF_AXIS",2,0,0,NA,0,0,0,0,0,1,"GSE23400;GSE20347",70,70,NA
"HCC","VEGF_PDGF_AXIS",2,0.0282652415514318,0.101100179349712,0.82644725452666,-1.25633433612999,1.31286481923286,0,0,0.0282652415514318,0.820161531101215,"GSE57957;GSE62232",118,42,0.826559087828269
"IBD","VEGF_PDGF_AXIS",3,1.29605325634346,0.101981380817238,0.00613458785480672,0.857262789786546,1.73484372290037,0,0,1.29605325634346,7.99114357685851e-17,"GSE75214;GSE87473;GSE179285",202,75,0.0260719983829286
"LUAD","VEGF_PDGF_AXIS",3,0,0,NA,0,0,0,0,0,1,"GSE32863;GSE19804;GSE10072",150,150,NA
"NAFLD","VEGF_PDGF_AXIS",2,0.145936973832123,0.48498841131205,0.813922555223945,-6.01642507497089,6.30829902263514,81.2936266770032,0.383578009032902,0.145936973832123,0.763484522469541,"GSE33814;GSE66676",62,47,0.930197205970223
"PAAD","VEGF_PDGF_AXIS",3,0,0,NA,0,0,0,0,0,1,"GSE15471;GSE28735;GSE62452",123,123,NA
"STAD","VEGF_PDGF_AXIS",3,0.27237648321293,0.301875373594938,0.462137484623902,-1.02648841702947,1.57124138345533,92.9765924355778,0.227758776574144,0.231710057427269,0.238368161264229,"GSE27342;GSE63089;GSE13911",163,156,0.726655236993468
"Asthma","WNT_CTNNB1",3,-0.546262811509623,0.0845247020571843,0.0231152877975754,-0.909943251547228,-0.182582371472019,0,0,-0.546262811509623,3.89654185844984e-05,"GSE4302;GSE43696;GSE67472",192,91,0.196479946279391
"COPD","WNT_CTNNB1",2,-0.510293139556936,0.150033833340423,0.182045852999149,-2.41665374333346,1.39606746421959,42.3328387503699,0.0197446358332899,-0.510293139556936,0.00067093887634021,"GSE76925;GSE47460",256,131,0.414562771060886
"CRC","WNT_CTNNB1",3,1.6999848981761,0.864338419967626,0.188096676335677,-2.01896316392495,5.41893296027714,98.4651579290291,2.21114133459896,1.705728493844,0.100815651815172,"GSE44076;GSE41258;GSE23878",315,175,0.433101482006316
"ESCC","WNT_CTNNB1",2,0,0,NA,0,0,0,0,0,1,"GSE23400;GSE20347",70,70,NA
"HCC","WNT_CTNNB1",2,0.250533788490449,0.35804326728316,0.611314944248872,-4.2988372700183,4.7999048469992,60.000397471589,0.17429549375551,0.250533788490449,0.48409563556581,"GSE57957;GSE62232",118,42,0.826559087828269
"IBD","WNT_CTNNB1",3,0.197575303145935,0.328182441536278,0.608314913480971,-1.21447977478597,1.60963038107785,80.4393451682906,0.264665955369326,0.197610830351169,0.562258055430629,"GSE75214;GSE87473;GSE179285",202,75,0.738668109226893
"LUAD","WNT_CTNNB1",3,0,0,NA,0,0,0,0,0,1,"GSE32863;GSE19804;GSE10072",150,150,NA
"NAFLD","WNT_CTNNB1",2,0.0840624416281411,0.00372433308868207,0.0281866020687013,0.0367403028976368,0.131384580358645,0,0,0.0840624416281411,0.672095311457515,"GSE33814;GSE66676",62,47,0.450985633099221
"PAAD","WNT_CTNNB1",3,0,0,NA,0,0,0,0,0,1,"GSE15471;GSE28735;GSE62452",123,123,NA
"STAD","WNT_CTNNB1",3,0.430883664446711,0.453428487073812,0.442268179920475,-1.52006165320759,2.38182898210102,96.9946513156034,0.565641074678188,0.386015034871083,0.161132933819597,"GSE27342;GSE63089;GSE13911",163,156,0.726655236993468
