disease,feature,n_cohorts,per_cohort_robust,n_fdr_raw,median_smd,meta_k,meta_est,meta_ci_lo,meta_ci_hi,meta_p,meta_fdr,meta_I2,meta_measures,dl_fdr,adhoc_fdr,joint_n,joint_n_fdr,joint_median_d_adj,joint_robust,xcell_resid_robust,sc_hits,sc_cells,sc_families,sc_median_pairs,tcga_hr,tcga_fdr,crc_ext_hr,crc_ext_p,crc_ext_model
ESCC,RET_ALK_NTRK,2,FALSE,1,-0.314144478987989,2,-0.439919234041002,-4.90764941609178,4.02781094800978,0.429273257390735,0.556341190807378,71.7290530694654,SMCRPH 2,0.275776166450157,0.556341190807378,2,1,-0.818348003682235,FALSE,FALSE,0,,,,0.950009659315851,0.916204659682388,,,
ESCC,SRC_FAK,2,TRUE,2,1.23311982680747,2,1.36758553187531,-1.03171731706054,3.76688838081115,0.0873489098384724,0.399358533729142,6.31798254010273,SMCRPH 2,7.49127641001059e-12,0.465918289350665,2,1,1.06171985728917,FALSE,TRUE,0,,,,0.852558353358246,0.625307847406105,,,
ESCC,TAM_AXL_AXIS,2,TRUE,2,-0.58024192775737,2,-0.653262766244012,-2.13366281081296,0.827137278324932,0.112360299706907,0.399358533729142,0,SMCRPH 2,0.0001196724247031,0.465918289350665,2,0,-0.562442367319182,FALSE,FALSE,0,,,,0.715037059939547,0.105841264054133,,,
ESCC,TGFB_SMAD,2,FALSE,1,0.367405824054082,2,0.520444097681927,-4.25078719503928,5.29167539040314,0.397896792023167,0.556341190807378,68.9682200848294,SMCRPH 2,0.244315470633868,0.556341190807378,2,1,0.47779867657105,FALSE,FALSE,0,,,,0.82446417008411,0.53638454682694,,,
ESCC,TIE_ANGPT_AXIS,2,FALSE,1,0.377214670100685,2,0.401362448332207,-3.33653464018303,4.13925953684744,0.402661978362081,0.556341190807378,58.832107454035,SMCRPH 2,0.244315470633868,0.556341190807378,2,1,0.504061245307534,FALSE,FALSE,0,,,,0.946280689793283,0.916204659682388,,,
ESCC,VEGF_PDGF_AXIS,2,TRUE,2,0.840525891340547,2,1.0237545639717,-1.91846406443237,3.96597319237577,0.141610834529229,0.399358533729142,27.9664626232759,SMCRPH 2,8.34445062871265e-05,0.465918289350665,2,2,1.05852937973407,TRUE,FALSE,0,,,,0.957105106913076,0.938599045499954,,,
ESCC,WNT_CTNNB1,2,FALSE,1,0.47203166718792,2,0.585422817470789,-0.367602264544428,1.53844789948601,0.0811221396547785,0.399358533729142,0,SMCRPH 2,0.0001196724247031,0.465918289350665,2,1,0.533022179574957,FALSE,FALSE,0,,,,0.709737202569793,0.182730859654844,,,
HCC,EPH_RECEPTORS,2,FALSE,0,-0.292423955508672,2,-0.186920782928567,-1.28015003696662,0.906308471109482,0.274627294887602,0.472001393376343,0,SMCRPH 1|SMDH 1,0.348252156602562,0.559189919208571,2,0,-0.419305364852727,FALSE,FALSE,0,,,,0.9327073583547,0.625307847406105,,,
HCC,ERBB_LIGANDS,2,FALSE,0,-0.750779992257517,2,-0.833441932511757,-8.33164892484841,6.6647650598249,0.392228280064468,0.472001393376343,80.7359449076181,SMCRPH 1|SMDH 1,0.206425935239429,0.512913904699689,2,1,-0.389873573433273,FALSE,FALSE,0,,,,1.2283378934308,0.0830514085140988,,,
HCC,ERBB_RECEPTORS,2,FALSE,1,-0.399700391781099,2,-0.528332352667163,-1.22824158744864,0.171576882114318,0.0661351790414987,0.472001393376343,0,SMCRPH 1|SMDH 1,0.0263148089820451,0.512913904699689,2,1,-0.86858567892274,FALSE,FALSE,0,,,,0.890872061385147,0.349280094496987,,,
