"disease","feature","k","est_REML","se_REML","p_REML_KHNA","ci_lo","ci_hi","I2","tau2","est_DL","p_DL","cohorts","n_case","n_control","fdr"
"CRC","TGFB_SMAD",3,-0.313077959607579,0.199843798867229,0.257710715365983,-1.17293642632717,0.546780507112009,84.0980370558985,0.0991007082652602,-0.318433173738457,0.138386545492813,"GSE44076;GSE41258;GSE23878",315,175,0.451122820007588
"ESCC","TGFB_SMAD",2,0,0,NA,0,0,0,0,0,1,"GSE23400;GSE20347",70,70,NA
"HCC","TGFB_SMAD",2,0.616276516295804,0.691739616277269,0.536687702375858,-8.1731086722461,9.40566170483771,88.4424366419076,0.857744885709559,0.616276516295803,0.372978405397343,"GSE57957;GSE62232",118,42,0.967554853911512
"IBD","TGFB_SMAD",3,1.04600087034319,0.239148132550811,0.0485007447293009,0.0170295050089542,2.07497223567742,59.2326585802521,0.100604297398159,1.04603993346726,1.06220417631744e-05,"GSE75214;GSE87473;GSE179285",202,75,0.0824512660398115
"LUAD","TGFB_SMAD",3,0,0,NA,0,0,0,0,0,1,"GSE32863;GSE19804;GSE10072",150,150,NA
"NAFLD","TGFB_SMAD",2,-0.595490080653185,0.275707626785809,0.276042193760715,-4.09868763391851,2.90770747261214,42.1819397761809,0.0662515435002622,-0.595490080653185,0.0307834513061903,"GSE33814;GSE66676",62,47,0.930197205970223
"PAAD","TGFB_SMAD",3,0,0,NA,0,0,0,0,0,1,"GSE15471;GSE28735;GSE62452",123,123,NA
"STAD","TGFB_SMAD",3,0.000690275731530257,0.00926456632918309,0.947388507542551,-0.0391719358746743,0.0405524873377348,0.325262277699608,2.28834987954969e-06,0.000685108113120657,0.957093347743707,"GSE27342;GSE63089;GSE13911",163,156,0.949167159128074
"Asthma","TIE_ANGPT_AXIS",3,-0.217466526072393,0.25676320338053,0.486206738277303,-1.32222942399685,0.887296371852063,73.0275088032839,0.144854268465935,-0.217353322913368,0.400208975071412,"GSE4302;GSE43696;GSE67472",192,91,0.551034303380944
"COPD","TIE_ANGPT_AXIS",2,0.103666371356939,0.0783010603222834,0.411826689977106,-0.89124293215756,1.09857567487144,0,0,0.103666371356939,0.338784181861916,"GSE76925;GSE47460",256,131,0.617740034965659
"CRC","TIE_ANGPT_AXIS",3,-0.0793897540957395,0.0784169507241585,0.417904377792381,-0.416790661187669,0.25801115299619,41.6885320573203,0.0131187460628776,-0.0666467337107824,0.417027930513566,"GSE44076;GSE41258;GSE23878",315,175,0.546490340190036
"ESCC","TIE_ANGPT_AXIS",2,0,0,NA,0,0,0,0,0,1,"GSE23400;GSE20347",70,70,NA
"HCC","TIE_ANGPT_AXIS",2,0.000398927347554626,0.00780172904587446,0.967475921944778,-0.0987314392054872,0.0995292939005964,0,0,0.000398927347554626,0.986478765395814,"GSE57957;GSE62232",118,42,0.967554853911512
"IBD","TIE_ANGPT_AXIS",3,1.14100893082169,0.0642636564702968,0.00315712876870376,0.864504733886081,1.41751312775729,0,0,1.14100893082169,7.42162665171083e-14,"GSE75214;GSE87473;GSE179285",202,75,0.017890396355988
"LUAD","TIE_ANGPT_AXIS",3,0,0,NA,0,0,0,0,0,1,"GSE32863;GSE19804;GSE10072",150,150,NA
"NAFLD","TIE_ANGPT_AXIS",2,0.187571889096962,0.360921870777166,0.694877790121613,-4.39837529476091,4.77351907295483,66.9760651713755,0.175837630942621,0.187571889096962,0.603271155570997,"GSE33814;GSE66676",62,47,0.930197205970223
"PAAD","TIE_ANGPT_AXIS",3,0,0,NA,0,0,0,0,0,1,"GSE15471;GSE28735;GSE62452",123,123,NA
"STAD","TIE_ANGPT_AXIS",3,0.000624791573559866,0.00841184140456216,0.947551758186621,-0.0355684408079991,0.0368180239551188,0,0,0.000624791573559866,0.960867579120718,"GSE27342;GSE63089;GSE13911",163,156,0.949167159128074
"Asthma","VEGF_PDGF_AXIS",3,-0.31471404614266,0.155154600033882,0.17969426389859,-0.982290409511628,0.352862317226308,18.7223912262506,0.0123098441111528,-0.314198350088217,0.0407885211044435,"GSE4302;GSE43696;GSE67472",192,91,0.355489873417567
"COPD","VEGF_PDGF_AXIS",2,-0.394754248286831,0.0312692198613801,0.0503227640236349,-0.792067357785987,0.00255886121232429,0,0,-0.394754248286831,0.000300042138660839,"GSE76925;GSE47460",256,131,0.377420730177262
"CRC","VEGF_PDGF_AXIS",3,0.558664666537844,0.325382356594153,0.228126283855559,-0.841342618274301,1.95867195134999,93.9119789415363,0.306524485587485,0.565439888186596,0.166771481661295,"GSE44076;GSE41258;GSE23878",315,175,0.451122820007588
"ESCC","VEGF_PDGF_AXIS",2,0,0,NA,0,0,0,0,0,1,"GSE23400;GSE20347",70,70,NA
"HCC","VEGF_PDGF_AXIS",2,0.00101317820667339,0.0198493226734081,0.967532898359922,-0.251196379556044,0.253222735969391,0,0,0.00101317820667339,0.965668474285737,"GSE57957;GSE62232",118,42,0.967554853911512
"IBD","VEGF_PDGF_AXIS",3,1.29605325634346,0.101981380817238,0.00613458785480672,0.857262789786546,1.73484372290037,0,0,1.29605325634346,7.99114357685851e-17,"GSE75214;GSE87473;GSE179285",202,75,0.0260719983829286
"LUAD","VEGF_PDGF_AXIS",3,0,0,NA,0,0,0,0,0,1,"GSE32863;GSE19804;GSE10072",150,150,NA
"NAFLD","VEGF_PDGF_AXIS",2,0.145936973832123,0.48498841131205,0.813922555223945,-6.01642507497089,6.30829902263514,81.2936266770032,0.383578009032902,0.145936973832123,0.763484522469541,"GSE33814;GSE66676",62,47,0.930197205970223
"PAAD","VEGF_PDGF_AXIS",3,0,0,NA,0,0,0,0,0,1,"GSE15471;GSE28735;GSE62452",123,123,NA
"STAD","VEGF_PDGF_AXIS",3,0.26371588229189,0.298953409695486,0.470757615541933,-1.0225768220023,1.55000858658608,99.6909478387641,0.22639207464611,0.0292150592183975,0.527998468051426,"GSE27342;GSE63089;GSE13911",163,156,0.949167159128074
"Asthma","WNT_CTNNB1",3,-0.546262811509623,0.0845247020571843,0.0231152877975754,-0.909943251547228,-0.182582371472019,0,0,-0.546262811509623,3.89654185844984e-05,"GSE4302;GSE43696;GSE67472",192,91,0.196479946279391
"COPD","WNT_CTNNB1",2,-0.510293139556936,0.150033833340423,0.182045852999149,-2.41665374333346,1.39606746421959,42.3328387503699,0.0197446358332899,-0.510293139556936,0.00067093887634021,"GSE76925;GSE47460",256,131,0.414562771060886
"CRC","WNT_CTNNB1",3,1.69847345858277,0.864696342045241,0.188457593724899,-2.02201461792256,5.4189615350881,98.6761324373813,2.21702529492752,1.70516790897933,0.107187085784024,"GSE44076;GSE41258;GSE23878",315,175,0.451122820007588
"ESCC","WNT_CTNNB1",2,0,0,NA,0,0,0,0,0,1,"GSE23400;GSE20347",70,70,NA
"HCC","WNT_CTNNB1",2,0.239965260949355,0.354010280082556,0.620763165707367,-4.25816183649015,4.73809235838886,62.7734842839539,0.182351049311066,0.239965260949353,0.497867892988658,"GSE57957;GSE62232",118,42,0.967554853911512
"IBD","WNT_CTNNB1",3,0.197575303145935,0.328182441536278,0.608314913480971,-1.21447977478597,1.60963038107785,80.4393451682906,0.264665955369326,0.197610830351169,0.562258055430629,"GSE75214;GSE87473;GSE179285",202,75,0.738668109226893
"LUAD","WNT_CTNNB1",3,0,0,NA,0,0,0,0,0,1,"GSE32863;GSE19804;GSE10072",150,150,NA
"NAFLD","WNT_CTNNB1",2,0.0840624416281411,0.00372433308868207,0.0281866020687013,0.0367403028976368,0.131384580358645,0,0,0.0840624416281411,0.672095311457515,"GSE33814;GSE66676",62,47,0.450985633099221
"PAAD","WNT_CTNNB1",3,0,0,NA,0,0,0,0,0,1,"GSE15471;GSE28735;GSE62452",123,123,NA
"STAD","WNT_CTNNB1",3,0.42554191285528,0.451868487711918,0.445736118489137,-1.51869126928617,2.36977509499673,99.8758423633833,0.565061206295745,0.072303659898261,0.266307270566372,"GSE27342;GSE63089;GSE13911",163,156,0.949167159128074
