"disease","feature","k","est","se","p","ci_lo","ci_hi","I2","tau2","measures","cohorts","fdr"
"PAAD","RET_ALK_NTRK",1,-1.07792776471148,0.262958456333568,4.14523045853878e-05,-1.59331686855552,-0.562538660867442,0,0,"SMCRPH 1","GSE15471",NA
"STAD","RET_ALK_NTRK",3,-1.12946898455872,0.203611164517275,0.0309948725687247,-2.00553711737644,-0.253400851740995,65.3471707576679,0.0758230521214707,"SMCRPH 3","GSE13911;GSE27342;GSE63089",0.128614721881009
"Asthma","SRC_FAK",3,0.201997426293111,0.145758840671399,0.300096198516655,-0.4251522474068,0.829147099993022,10.5422075097811,0.00643923585573964,"SMDH 3","GSE4302;GSE43696;GSE67472",0.463785034071194
"COPD","SRC_FAK",2,-0.278477921330641,0.110090190173445,0.2396698580385,-1.67730641711884,1.12035057445755,0,0,"SMDH 2","GSE47460;GSE76925",0.647626107011489
"CRC","SRC_FAK",3,-0.399527047486973,0.108286108084848,0.0662442344078694,-0.865444566032191,0.066390471058245,0,0,"SMCRPH 2|SMDH 1","GSE23878;GSE41258;GSE44076",0.115374726063886
"ESCC","SRC_FAK",2,1.36758553187531,0.188829229400422,0.0873489098384725,-1.03171731706055,3.76688838081117,6.31798254010306,0.00590724405437052,"SMCRPH 2","GSE20347;GSE23400",0.465918289350664
"HCC","SRC_FAK",2,-0.938613061351046,0.357415759377275,0.231626686800527,-5.48001087593406,3.60278475323197,70.2699559475111,0.18143565002052,"SMCRPH 1|SMDH 1","GSE57957;GSE62232",0.512913904699689
"IBD","SRC_FAK",3,0.421332330581874,0.149560316663255,0.106290110114237,-0.222173774171474,1.06483843533522,0,0,"SMCRPH 1|SMDH 2","GSE179285;GSE75214;GSE87473",0.180693187194204
"LUAD","SRC_FAK",3,-0.067692725475044,0.423087124448588,0.887582105872822,-1.88808969640561,1.75270424545552,93.064738246628,0.496265801060774,"SMCRPH 3","GSE10072;GSE19804;GSE32863",0.92919620539691
"NAFLD","SRC_FAK",2,-0.09039898697772,0.205200162978639,0.735828491749092,-2.69771426968072,2.51691629572528,0,0,"SMDH 2","GSE33814;GSE66676",0.919661679056586
"PAAD","SRC_FAK",3,0.581730270794891,0.307746207211579,0.199287786463329,-0.742394787734055,1.90585532932384,84.8626250584255,0.238908032665085,"SMCRPH 3","GSE15471;GSE28735;GSE62452",0.35428939815703
"STAD","SRC_FAK",3,0.462248368962017,0.278997362648854,0.239402663037195,-0.738180395031974,1.66267713295601,82.7656201720086,0.182133139311167,"SMCRPH 3","GSE13911;GSE27342;GSE63089",0.383044260859513
"Asthma","TAM_AXL_AXIS",3,0.212577960225108,0.135622957163681,0.257539446642136,-0.370960526631901,0.796116447082117,0,0,"SMDH 3","GSE4302;GSE43696;GSE67472",0.437817059291631
"COPD","TAM_AXL_AXIS",1,0.261304594832462,0.174185101434425,0.133574340024779,-0.0800919306224667,0.602701120287391,0,0,"SMDH 1","GSE76925",NA
"CRC","TAM_AXL_AXIS",3,0.0439361597897653,0.12562048854993,0.759920299198594,-0.496565178182052,0.584437497761582,0.012284821668454,4.87119213240092e-06,"SMCRPH 2|SMDH 1","GSE23878;GSE41258;GSE44076",0.807415317898506
"ESCC","TAM_AXL_AXIS",2,-0.653262766244012,0.157909894133959,0.150990500146299,-2.65969821097777,1.35317267848975,0,0,"SMCRPH 2","GSE20347;GSE23400",0.465918289350664
"HCC","TAM_AXL_AXIS",2,-0.351924756101362,0.213298115749689,0.346884880824436,-3.0621342846572,2.35828477245448,0,0,"SMCRPH 1|SMDH 1","GSE57957;GSE62232",0.512913904699689
"IBD","TAM_AXL_AXIS",3,0.806592649935283,0.146508736277253,0.031444857986601,0.176216435859817,1.43696886401075,0,0,"SMCRPH 1|SMDH 2","GSE179285;GSE75214;GSE87473",0.106912517154443
"LUAD","TAM_AXL_AXIS",3,-0.298483693811025,0.094568145748096,0.0874182438602431,-0.705377584261415,0.108410196639366,0,0,"SMCRPH 3","GSE10072;GSE19804;GSE32863",0.148611014562413
"NAFLD","TAM_AXL_AXIS",2,-0.399482018720574,0.204437126502698,0.301126075740202,-2.9971020037391,2.19813796629796,0,0,"SMDH 2","GSE33814;GSE66676",0.919661679056586
