accession,disease,feature,paired,patient_ids_available,n_both_arm_patients,n_case,n_control,npair,r_emp,measure,yi,vi,mean_case,sd_case,mean_ctrl,sd_ctrl,beta_base,se_base,p_base,not_estimable_reason
GSE23400,ESCC,WNT_CTNNB1,TRUE,TRUE,53,53,53,53,0.410767968344951,SMCRPH,0.623286636034479,0.0248495534228426,0.139337531447359,0.470532366777897,-0.153473991332313,0.461046853210362,0.292811522779672,0.0694646623689572,9.97150482635079e-05,
GSE28735,PAAD,EPH_RECEPTORS,TRUE,TRUE,45,45,45,45,0.131100803864556,SMCRPH,1.39038591892659,0.0507051468785614,0.293647280120809,0.421460759292164,-0.282740095520054,0.400155207666741,0.576387375640863,0.0807648348578854,7.21266228949902e-09,
GSE28735,PAAD,ERBB_LIGANDS,TRUE,TRUE,45,45,45,45,0.157672600554034,SMCRPH,0.548143155631937,0.0401298572976195,0.114764042382113,0.393129048493214,-0.0895048524289046,0.344016718676416,0.204268894811017,0.0715308373925703,0.00652993447455142,
GSE28735,PAAD,ERBB_RECEPTORS,TRUE,TRUE,45,45,45,45,-0.0425053289664572,SMCRPH,0.301195968436353,0.0478878893838642,0.102026727680588,0.386446741258958,-0.0277203727189109,0.464174879835867,0.129747100399498,0.0918995246791782,0.165031388129254,
GSE28735,PAAD,FGFR_AXIS,TRUE,TRUE,45,45,45,45,-0.0419466282986707,SMCRPH,-0.66700252402006,0.0500016507078065,-0.121864293351477,0.266988524869803,0.0875020632226761,0.349873098419837,-0.209366356574153,0.0669212975382675,0.00311383425298273,
GSE28735,PAAD,HGF_MET_AXIS,TRUE,TRUE,45,45,45,45,0.288336140786279,SMCRPH,1.35571203824503,0.0436864747945716,0.33836200258318,0.397539698682841,-0.217106393001293,0.414147520787067,0.555468395584472,0.0722053568451696,1.11810667466301e-09,
GSE28735,PAAD,IGF_INSR_AXIS,TRUE,TRUE,45,45,45,45,-0.01789584324256,SMCRPH,-0.890656956728741,0.050974523805845,-0.157032936944313,0.457005534984558,0.214682246560331,0.365476267850904,-0.371715183504644,0.0879905368970532,0.000118529489421063,
GSE28735,PAAD,JAK_STAT,TRUE,TRUE,45,45,45,45,0.142125677088456,SMCRPH,0.441620117147219,0.0404831980683508,0.17441686412694,0.421253971732685,-0.0476686177328582,0.565288343613161,0.222085481859798,0.0976748638821413,0.0279158397331174,
GSE28735,PAAD,PDGFR_KIT_CSF1R,TRUE,TRUE,45,45,45,45,-0.0319229971219993,SMCRPH,-0.249635031558137,0.0472535298695207,-0.0285796097027513,0.447832214774611,0.0924266055726639,0.511240546935896,-0.121006215275415,0.102906443911846,0.245963889332635,
GSE28735,PAAD,PI3K_AKT,TRUE,TRUE,45,45,45,45,0.0656498444266381,SMCRPH,0.302865471774984,0.0430791655277514,0.0479315927102783,0.317139327027975,-0.040321892637538,0.257566275062916,0.0882534853478162,0.0589147412474977,0.141277183521168,
GSE28735,PAAD,RAS_MAPK,TRUE,TRUE,45,45,45,45,-0.00149015276202797,SMCRPH,1.19253268717482,0.0537187460083323,0.172826055734534,0.298057811765015,-0.165912003323666,0.264162048911317,0.3387380590582,0.059414682672867,9.25775210531886e-07,
GSE28735,PAAD,SRC_FAK,TRUE,TRUE,45,45,45,45,0.285483136408223,SMCRPH,0.863204783653169,0.0371138837620053,0.170421042378949,0.338398352036614,-0.135997329691026,0.364504785694986,0.306418372069975,0.0627073873198817,1.40150790018645e-05,
GSE28735,PAAD,TAM_AXL_AXIS,TRUE,TRUE,45,45,45,45,0.164389322507546,SMCRPH,-0.302801853532039,0.0385320597942936,-0.04532331206172,0.469658630535717,0.0941046931475915,0.442776158125285,-0.139428005209311,0.0879721216094694,0.120148344875918,
GSE28735,PAAD,TGFB_SMAD,TRUE,TRUE,45,45,45,45,-0.0167572052293686,SMCRPH,0.782562077034946,0.049973050162765,0.261401192678091,0.377766842158447,-0.0947511254299051,0.514283287892521,0.356152318107996,0.0958825947835198,0.000570895501660259,
GSE28735,PAAD,TIE_ANGPT_AXIS,TRUE,TRUE,45,45,45,45,-0.0195971872420756,SMCRPH,0.0707765191697751,0.0463633687008083,0.0277700088802288,0.476780033345664,-0.00931427538364924,0.558929027467284,0.0370842842638779,0.110570803648275,0.738925211199652,
GSE28735,PAAD,VEGF_PDGF_AXIS,TRUE,TRUE,45,45,45,45,-0.00696508395259437,SMCRPH,0.0163455398539992,0.0457721508750214,0.0124012170795438,0.403495471373967,0.0055513610468515,0.427132516457113,0.00684985603269246,0.0878953406999853,0.938235505919299,
GSE28735,PAAD,WNT_CTNNB1,TRUE,TRUE,45,45,45,45,-0.0530586276064985,SMCRPH,0.821144884393584,0.0517154964952032,0.135114651086156,0.363164919627346,-0.158039525407031,0.344478863151525,0.293154176493187,0.076569502870053,0.000404312953270486,
GSE33814,NAFLD,EPH_RECEPTORS,FALSE,FALSE,0,31,13,NA,NA,SMDH,0.523975002847282,0.128841995289674,0.0715316508873301,0.331417102483393,-0.120409582213017,0.38597228052729,0.191941233100347,0.114947963810213,0.102394782058967,
GSE33814,NAFLD,ERBB_LIGANDS,FALSE,FALSE,0,31,13,NA,NA,SMDH,0.377919488506367,0.121238464570632,0.0498457898893386,0.327263722674114,-0.0792323055134863,0.343358025419136,0.129078095402825,0.109682077836098,0.245886623591561,
GSE33814,NAFLD,ERBB_RECEPTORS,FALSE,FALSE,0,31,13,NA,NA,SMDH,0.200491585200689,0.111218241491198,0.0352129455778121,0.460772646601241,-0.0536909393561654,0.408573045461651,0.0889038849339776,0.147529009463333,0.5500018420559,
GSE33814,NAFLD,FGFR_AXIS,FALSE,FALSE,0,31,13,NA,NA,SMDH,0.254997931847713,0.108523375664351,0.026269825011052,0.386075414229001,-0.066037464701068,0.321996894682422,0.09230728971212,0.121895617301223,0.453118750560673,
GSE33814,NAFLD,HGF_MET_AXIS,FALSE,FALSE,0,31,13,NA,NA,SMDH,-0.38218134185002,0.11431666920608,-0.0339138635585455,0.446248073913691,0.132680670339929,0.409076468773774,-0.166594533898475,0.144049462494675,0.254008905544636,
GSE33814,NAFLD,IGF_INSR_AXIS,FALSE,FALSE,0,31,13,NA,NA,SMDH,-1.70838056744691,0.121729301099088,-0.168244092298861,0.473500072128979,0.477498053538093,0.226624651074013,-0.645742145836954,0.138155262139978,3.0453441082027e-05,
GSE33814,NAFLD,JAK_STAT,FALSE,FALSE,0,31,13,NA,NA,SMDH,0.35431792657437,0.113913926264736,0.0421446421182131,0.303643278013725,-0.0628315502393144,0.277675314374043,0.104976192357528,0.0979566998094663,0.289992724501095,
GSE33814,NAFLD,PDGFR_KIT_CSF1R,FALSE,FALSE,0,31,13,NA,NA,SMDH,0.358626900514319,0.11102840730156,0.011038943643562,0.486424963326107,-0.154872375938533,0.419745654553125,0.165911319582095,0.154752708205119,0.289794292116884,
GSE33814,NAFLD,PI3K_AKT,FALSE,FALSE,0,31,13,NA,NA,SMDH,-0.394326333847279,0.100396325293995,-0.0130398824298509,0.320385285733438,0.0971700047871177,0.219119621650572,-0.110209887216968,0.0974824188973784,0.264654537677129,
GSE33814,NAFLD,RAS_MAPK,FALSE,FALSE,0,31,13,NA,NA,SMDH,0.975502413812714,0.136712546537458,0.0624701869313035,0.253649565621277,-0.202761540535577,0.279720145623081,0.265231727466881,0.0863613139490413,0.00373163843239161,
GSE33814,NAFLD,RET_ALK_NTRK,FALSE,FALSE,0,31,13,NA,NA,SMDH,-0.404519329702835,0.101517195614197,-0.0334920660794021,0.374780315122758,0.0997590802879127,0.262339194641934,-0.133251146367315,0.114459080612336,0.25092110354725,
GSE33814,NAFLD,SRC_FAK,FALSE,FALSE,0,31,13,NA,NA,SMDH,0.107105950310027,0.122549958182262,-0.000901190905925702,0.333279613359809,-0.0395177652831685,0.373690744363867,0.0386165743772428,0.114098824251353,0.736711390405816,
GSE33814,NAFLD,TAM_AXL_AXIS,FALSE,FALSE,0,31,13,NA,NA,SMDH,-0.47843803304811,0.117749036617623,-0.0312492216978964,0.414079894313444,0.16630763099369,0.39672496368621,-0.197556852691586,0.135209024929904,0.151423573163979,
GSE33814,NAFLD,TGFB_SMAD,FALSE,FALSE,0,31,13,NA,NA,SMDH,-0.962513728615673,0.119061785978493,-0.0641831222682883,0.373378134817496,0.271536882410652,0.308598012202163,-0.33572000467894,0.1176560507629,0.00668720967060727,
GSE33814,NAFLD,TIE_ANGPT_AXIS,FALSE,FALSE,0,31,13,NA,NA,SMDH,-0.206347675849008,0.117382997383967,-0.00620727361317233,0.461958012884029,0.0909539397821977,0.462830781710849,-0.0971612133953703,0.152725249883845,0.528109023893695,
GSE33814,NAFLD,VEGF_PDGF_AXIS,FALSE,FALSE,0,31,13,NA,NA,SMDH,0.695072047802826,0.10918329789425,0.0581260097530243,0.38806094480611,-0.185765459936524,0.294746030317129,0.243891469689549,0.120225336234609,0.0488685659097153,
GSE33814,NAFLD,WNT_CTNNB1,FALSE,FALSE,0,31,13,NA,NA,SMDH,0.0863003983167207,0.12380492206901,0.0108499833363548,0.4151963505431,-0.0285023644759978,0.478172616227208,0.0393523478123524,0.143445324066181,0.78517058561334,
GSE47460,COPD,EPH_RECEPTORS,FALSE,FALSE,0,145,91,NA,NA,SMDH,-0.173342569072421,0.0186065840494415,-0.0341435858384101,0.448296579450436,0.0487209577474594,0.503134598106476,-0.0828645435858697,0.0628758357281115,0.188823304327736,
GSE47460,COPD,ERBB_LIGANDS,FALSE,FALSE,0,145,91,NA,NA,SMDH,-0.0302976306302859,0.0176359416041588,-0.0108249999627745,0.475892331102689,0.00295924218056139,0.429945182510962,-0.013784242143336,0.06135385170065,0.822433683888522,
GSE47460,COPD,ERBB_RECEPTORS,FALSE,FALSE,0,145,91,NA,NA,SMDH,-0.519422852525359,0.0182110527353133,-0.0718169394954619,0.506729834361796,0.179559739562271,0.456777694224166,-0.251376679057734,0.065280038213154,0.000152036001191391,
GSE47460,COPD,FGFR_AXIS,FALSE,FALSE,0,145,91,NA,NA,SMDH,0.0147028249413413,0.0185038707926351,-0.00510310772822513,0.297955591621103,-0.00975508093048738,0.331899600975688,0.00465197320226237,0.0416522414400447,0.911168103978068,
GSE47460,COPD,IGF_INSR_AXIS,FALSE,FALSE,0,145,91,NA,NA,SMDH,0.0717888123994609,0.0183721668322077,0.0166956493080924,0.453491092003231,-0.0172279382950104,0.487939906432369,0.0339235876031028,0.0624606811772282,0.587564790703057,
GSE47460,COPD,JAK_STAT,FALSE,FALSE,0,145,91,NA,NA,SMDH,0.243768939288509,0.018212170125828,0.0264381614776475,0.416784230385149,-0.0757601892091621,0.419007424897314,0.10219835068681,0.0558539800003317,0.0685608832307107,
GSE47460,COPD,PDGFR_KIT_CSF1R,FALSE,FALSE,0,145,91,NA,NA,SMDH,0.595519113123308,0.0187005389433636,0.0768420243245204,0.398374584903193,-0.157162076329082,0.384869753620701,0.234004100653603,0.0525900776135716,1.33112388586427e-05,
GSE47460,COPD,PI3K_AKT,FALSE,FALSE,0,145,91,NA,NA,SMDH,0.0663852899588651,0.017734686468573,0.00459917673287637,0.295060113452832,-0.0143156569188836,0.272513668190544,0.0189148336517602,0.0383287844307586,0.62212994635453,
GSE47460,COPD,RAS_MAPK,FALSE,FALSE,0,145,91,NA,NA,SMDH,-0.315931904296336,0.01846429636586,-0.062110670254773,0.325975228713982,0.0434949659582047,0.340260395080976,-0.105605636212978,0.0443394544093979,0.0180309574330036,
GSE47460,COPD,RET_ALK_NTRK,FALSE,FALSE,0,145,91,NA,NA,SMDH,0.763454752275273,0.0189222675683002,0.0917173665459704,0.354087538200197,-0.167264904209602,0.32139269413193,0.258982270755573,0.0457223537386644,4.31372491294411e-08,
GSE47460,COPD,SRC_FAK,FALSE,FALSE,0,145,91,NA,NA,SMDH,-0.282728865970112,0.0179454249415537,-0.0488863756827585,0.440362604286919,0.0719440837407323,0.411137439747308,-0.120830459423491,0.0574209663962852,0.0364202319489599,
GSE47460,COPD,TGFB_SMAD,FALSE,FALSE,0,145,91,NA,NA,SMDH,-0.24102621985051,0.0178755331349158,-0.0272728375240011,0.409092753614422,0.0681881375443435,0.3799482438034,-0.095460975068345,0.053245465559747,0.0742889062874817,
GSE47460,COPD,TIE_ANGPT_AXIS,FALSE,FALSE,0,145,91,NA,NA,SMDH,0.160314517836002,0.0181637667936924,0.0332300775432138,0.447405951439598,-0.0391610954325929,0.452794090452938,0.0723911729758072,0.0601128656120917,0.229708008410986,
GSE47460,COPD,VEGF_PDGF_AXIS,FALSE,FALSE,0,145,91,NA,NA,SMDH,-0.369240089144378,0.0186508473917326,-0.0522778226774296,0.411405463202429,0.105447495357793,0.439706411905254,-0.157725318035223,0.056505831858964,0.00568291741101896,
GSE47460,COPD,WNT_CTNNB1,FALSE,FALSE,0,145,91,NA,NA,SMDH,-0.387611992118041,0.0182433785506525,-0.0743268964334605,0.387867353696576,0.0739208392330983,0.374489045769061,-0.14824773566656,0.051191440870692,0.00413812570923708,
GSE57957,HCC,EPH_RECEPTORS,TRUE,TRUE,37,37,37,37,0.322646702313762,SMCRPH,-0.156104001617955,0.0378208833451522,-0.00242853393564336,0.33320570525096,0.0497003433805048,0.326922302238279,-0.0521288773161481,0.0631623583056276,0.414628195466938,
GSE57957,HCC,ERBB_LIGANDS,TRUE,TRUE,37,37,37,37,-0.0794980466000021,SMCRPH,-0.303231892147079,0.0605814670604468,-0.0524420026039137,0.381913524404686,0.0569484440505402,0.330107174305136,-0.109390446654454,0.0861917574312372,0.212531100865209,
GSE57957,HCC,ERBB_RECEPTORS,TRUE,TRUE,37,37,37,37,0.167277031166755,SMCRPH,-0.558705238264127,0.0485746806570021,-0.0797036739427238,0.380397460240395,0.148199517881054,0.425400522755176,-0.227903191823778,0.0856658919232594,0.0115827287962858,
GSE57957,HCC,FGFR_AXIS,TRUE,TRUE,37,37,37,37,0.267421200067887,SMCRPH,-0.335400109597699,0.0415405861613166,-0.0645399910810005,0.310175976851996,0.0419578157589938,0.317709078501929,-0.106497806839994,0.0624806486257109,0.0969065962725151,
GSE57957,HCC,HGF_MET_AXIS,TRUE,TRUE,37,37,37,37,0.281501537684407,SMCRPH,-0.350906139544013,0.0411347544010062,-0.0942397685564406,0.438112369111605,0.0779463712057642,0.528012703196277,-0.172186139762205,0.0959308566676108,0.081069950459166,
GSE57957,HCC,IGF_INSR_AXIS,TRUE,TRUE,37,37,37,37,0.0644423464670542,SMCRPH,-0.893116009103685,0.0575568160378542,-0.134200127226849,0.327965166381744,0.169691602859744,0.345187455553574,-0.303891730086592,0.0757172127196668,0.000289823113693762,
GSE57957,HCC,JAK_STAT,TRUE,TRUE,37,37,37,37,-0.183171366506363,SMCRPH,0.305534614453825,0.0663944248357468,0.0666425406888306,0.339424874615568,-0.0361335530543159,0.325927048804737,0.102776093743146,0.0841435963872749,0.229859393127219,
GSE57957,HCC,PDGFR_KIT_CSF1R,TRUE,TRUE,37,37,37,37,-0.212124014907841,SMCRPH,-0.159587773980726,0.0675094923318408,-0.0406671278407792,0.460518406715867,0.0317747990378502,0.437115211381676,-0.0724419268786296,0.114908644082869,0.532394691278629,
GSE57957,HCC,PI3K_AKT,TRUE,TRUE,37,37,37,37,-0.0554715789639956,SMCRPH,0.120218873639366,0.0586667780718848,0.00405434757016083,0.267106825095912,-0.0327097196056908,0.334348291760266,0.0367640671758517,0.0722313858419033,0.61387435830573,
GSE57957,HCC,RAS_MAPK,TRUE,TRUE,37,37,37,37,0.100763667487749,SMCRPH,0.799844415547796,0.0544457701188825,0.141476781603328,0.323162506966485,-0.120707189515361,0.325494001624304,0.26218397111869,0.0715054719141935,0.000787551175861031,
GSE57957,HCC,RET_ALK_NTRK,TRUE,TRUE,37,37,37,37,0.131793962246569,SMCRPH,-0.694803233525027,0.0516469226450774,-0.108757243306369,0.31192479549836,0.112441469516091,0.317993622162789,-0.221198712822461,0.0682348310760596,0.00256171873878217,
GSE57957,HCC,SRC_FAK,TRUE,TRUE,37,37,37,37,0.142499360914993,SMCRPH,-0.616092629447687,0.0503298040258437,-0.0681802541280616,0.284485417512402,0.107675003175112,0.280279168741197,-0.175855257303174,0.0607973808704313,0.00644743948484808,
GSE57957,HCC,TAM_AXL_AXIS,TRUE,TRUE,37,37,37,37,0.0293518533484847,SMCRPH,-0.274376502519028,0.0545485204499647,-0.0230307023568441,0.522673958414181,0.105452566040755,0.39527016896765,-0.1284832683976,0.106199523934596,0.234229191431277,
GSE57957,HCC,TGFB_SMAD,TRUE,TRUE,37,37,37,37,0.078693211768127,SMCRPH,0.370184796752595,0.052183304565983,0.0582501288500096,0.37430927823825,-0.0743245653198692,0.333223016151844,0.132574694169879,0.0791021315506198,0.102404620176427,
GSE57957,HCC,TIE_ANGPT_AXIS,TRUE,TRUE,37,37,37,37,0.111641494954582,SMCRPH,0.407648991924999,0.050588351222089,0.0856193418403445,0.461411391595645,-0.0935965021532783,0.406828713886538,0.179215843993622,0.0953650763743136,0.068323165768576,
GSE57957,HCC,VEGF_PDGF_AXIS,TRUE,TRUE,37,37,37,37,0.0888624703898322,SMCRPH,0.893723554043578,0.0564530241487184,0.11037858228641,0.261100160136559,-0.149210555421404,0.31147969723329,0.259589137707815,0.0638281028234692,0.000247816026227269,
GSE57957,HCC,WNT_CTNNB1,TRUE,TRUE,37,37,37,37,0.189772729902183,SMCRPH,-0.0237114686706459,0.0451202781006602,-0.00129440340083664,0.445468428339091,0.00870774782104033,0.386992476403825,-0.0100021512218774,0.0874216782231605,0.909546381240557,
GSE62232,HCC,EPH_RECEPTORS,FALSE,TRUE,1,81,5,NA,NA,SMDH,-0.42713765908099,0.294813866475049,0.00624089349858885,0.342908592230625,0.162528542882933,0.381308037622295,-0.0768575773474191,NA,NA,
GSE62232,HCC,ERBB_LIGANDS,FALSE,TRUE,1,81,5,NA,NA,SMDH,-1.49024504945301,0.210849114580679,-0.0159749829292051,0.363034312398343,0.451591225596632,0.248140266789973,-0.609972558018417,NA,NA,
GSE62232,HCC,ERBB_RECEPTORS,FALSE,TRUE,1,81,5,NA,NA,SMDH,-0.428432305010883,0.159767925145978,0.00406444336051891,0.44443250462967,0.164030449245025,0.276267970875902,-0.90354434921271,NA,NA,
GSE62232,HCC,FGFR_AXIS,FALSE,TRUE,1,81,5,NA,NA,SMDH,-0.783106532462443,0.0424700922635424,0.00834461721081598,0.343924741124511,0.203363345808405,0.0594741214480569,-0.101895554657363,NA,NA,
GSE62232,HCC,HGF_MET_AXIS,FALSE,TRUE,1,81,5,NA,NA,SMDH,-1.10589646711927,0.119201042126453,-0.0135822811571122,0.437338637077826,0.366876337273025,0.20303164245227,-0.559039875076507,NA,NA,
GSE62232,HCC,IGF_INSR_AXIS,FALSE,TRUE,1,81,5,NA,NA,SMDH,-1.24903152251853,0.108728335974699,-0.00446740278445062,0.44237071047027,0.423648205471803,0.187303841086277,-0.463886434712637,NA,NA,
GSE62232,HCC,JAK_STAT,FALSE,TRUE,1,81,5,NA,NA,SMDH,1.34484686336036,0.0678856125827117,0.0114630678272468,0.382693335751209,-0.36879248423943,0.102901085284623,0.530534840192734,NA,NA,
GSE62232,HCC,PDGFR_KIT_CSF1R,FALSE,TRUE,1,81,5,NA,NA,SMDH,0.0330373690436828,0.194201234439985,-0.0243438980203879,0.464802996594058,-0.0379986149216535,0.345710586427084,-0.329487730376276,NA,NA,
GSE62232,HCC,PI3K_AKT,FALSE,TRUE,1,81,5,NA,NA,SMDH,1.89524918958704,0.088316471846766,0.00962116985292715,0.325494006409944,-0.450965822942152,0.100328279127528,0.724744843242012,NA,NA,
GSE62232,HCC,RAS_MAPK,FALSE,TRUE,1,81,5,NA,NA,SMDH,1.04786191864435,0.107038602977082,-0.0111115258316169,0.317739256154912,-0.269605258684517,0.136306167545636,0.0486765729832914,NA,NA,
GSE62232,HCC,RET_ALK_NTRK,FALSE,TRUE,1,81,5,NA,NA,SMDH,-1.72481846255968,0.134399569307568,-0.0155520477118126,0.41784797781971,0.551927339617617,0.195022557617354,-0.425670158225934,NA,NA,
GSE62232,HCC,SRC_FAK,FALSE,TRUE,1,81,5,NA,NA,SMDH,-1.33469967297233,0.103194978936343,-0.00963851007360353,0.277753998000057,0.275297856820624,0.111252371050766,-0.67822936827136,NA,NA,
GSE62232,HCC,TAM_AXL_AXIS,FALSE,TRUE,1,81,5,NA,NA,SMDH,-0.741669870396519,0.274152135674224,0.00060025905372511,0.434965434110371,0.322324780716353,0.424768957423422,-0.417895734741788,NA,NA,
GSE62232,HCC,TGFB_SMAD,FALSE,TRUE,1,81,5,NA,NA,SMDH,1.90533696800813,0.055719511305351,0.0335544618630103,0.473322026355968,-0.615882459902025,0.0646578250215397,0.458247515233388,NA,NA,
GSE62232,HCC,TIE_ANGPT_AXIS,FALSE,TRUE,1,81,5,NA,NA,SMDH,0.148175787132067,0.279526686102548,-0.0110349522448593,0.468736029119522,-0.0836403647257291,0.50190716300234,-0.548556080277734,NA,NA,
GSE62232,HCC,VEGF_PDGF_AXIS,FALSE,TRUE,1,81,5,NA,NA,SMDH,0.375088037008811,0.287380898331138,0.0187447715190605,0.415152389556588,-0.145275887311124,0.450847896335166,-0.375341584389535,NA,NA,
GSE62232,HCC,WNT_CTNNB1,FALSE,TRUE,1,81,5,NA,NA,SMDH,0.88429144166399,0.183344944266034,0.0291622206767209,0.454641937152516,-0.315871997116078,0.303895219812422,1.09483773042114,NA,NA,
GSE62452,PAAD,EPH_RECEPTORS,TRUE,TRUE,42,42,42,42,0.101650016112462,SMCRPH,1.37797812937566,0.0555201136455569,0.301918404919584,0.410708702350749,-0.267930909272843,0.408698680449254,0.569849314192427,0.0847392496472874,4.03815240875847e-08,
GSE62452,PAAD,ERBB_LIGANDS,TRUE,TRUE,42,42,42,42,0.183182302877072,SMCRPH,0.529634785237275,0.0416557321859216,0.109280941035377,0.378021141917477,-0.084870847611775,0.347535897605702,0.194151788647152,0.0716389256173336,0.00977436429905907,
GSE62452,PAAD,ERBB_RECEPTORS,TRUE,TRUE,42,42,42,42,-0.0166281650415047,SMCRPH,0.258460730563867,0.0499990371855601,0.0958812773220861,0.389868076511105,-0.0149165169732519,0.456972024164024,0.110797794295338,0.0934453565748352,0.242568805288089,
GSE62452,PAAD,FGFR_AXIS,TRUE,TRUE,42,42,42,42,0.0144087481007533,SMCRPH,-0.562220693905926,0.0501515021205024,-0.118559007609785,0.278428596923681,0.0642237607914515,0.360562029102821,-0.182782768401237,0.0698014956686098,0.0123166954520319,
GSE62452,PAAD,HGF_MET_AXIS,TRUE,TRUE,42,42,42,42,0.250607650877728,SMCRPH,1.44682754665214,0.0502162215941231,0.355411430193161,0.382448411969792,-0.224773854384048,0.411214964097703,0.580185284577208,0.0750458829207841,1.56121658897297e-09,
GSE62452,PAAD,IGF_INSR_AXIS,TRUE,TRUE,42,42,42,42,0.00575341834819905,SMCRPH,-0.941666629131032,0.054089881005657,-0.178003982940124,0.450489305993853,0.215867232009002,0.37492043202465,-0.393871214949125,0.0901800404933898,8.33912157521801e-05,
GSE62452,PAAD,JAK_STAT,TRUE,TRUE,42,42,42,42,0.126557125428775,SMCRPH,0.523840915957077,0.0447717871682173,0.199481159588886,0.406987515643475,-0.0597447217276172,0.561278251703885,0.259225881316503,0.100338997427122,0.013443519913332,
GSE62452,PAAD,PDGFR_KIT_CSF1R,TRUE,TRUE,42,42,42,42,-0.0616359034936702,SMCRPH,-0.245330825755366,0.0521326775683569,-0.0358555005073252,0.435985072182734,0.080635948773477,0.502573752913145,-0.116491449280802,0.105748355791799,0.277064531910499,
GSE62452,PAAD,PI3K_AKT,TRUE,TRUE,42,42,42,42,0.106470649497527,SMCRPH,0.246781266033392,0.0441160117958245,0.0406116042876128,0.320567226224572,-0.0314938625833539,0.254605300666776,0.0721054668709667,0.0598027189666405,0.234837017057863,
GSE62452,PAAD,RAS_MAPK,TRUE,TRUE,42,42,42,42,-0.0507267831807167,SMCRPH,1.22272698992468,0.0604653029308306,0.180533933061481,0.289304773748774,-0.160676478427061,0.263049220037881,0.341210411488542,0.0618394430712289,2.09452488572955e-06,
GSE62452,PAAD,SRC_FAK,TRUE,TRUE,42,42,42,42,0.209804435324721,SMCRPH,0.908297700330489,0.0439754093922824,0.174320261736355,0.317084864326046,-0.138074394585887,0.362664247976527,0.312394656322242,0.0661554989212251,2.72890235459796e-05,
GSE62452,PAAD,TAM_AXL_AXIS,TRUE,TRUE,42,42,42,42,0.255238560471499,SMCRPH,-0.257534478390235,0.0367770290355038,-0.030471893822296,0.463068921909738,0.0870661079731904,0.440517554984323,-0.117538001795486,0.0851268409723075,0.174839927252954,
GSE62452,PAAD,TGFB_SMAD,TRUE,TRUE,42,42,42,42,-0.0414573793250321,SMCRPH,0.766778088553309,0.054658346226366,0.251085098560879,0.366565614944984,-0.093590056242143,0.512203462265115,0.344675154803022,0.099077950904411,0.00120752752874914,
GSE62452,PAAD,TIE_ANGPT_AXIS,TRUE,TRUE,42,42,42,42,0.0127892168001424,SMCRPH,0.12154470917775,0.0482584294248656,0.0447243596632563,0.470168149741815,-0.0185907508557568,0.558335763101742,0.0633151105190131,0.111918579619477,0.574664196913803,
GSE62452,PAAD,VEGF_PDGF_AXIS,TRUE,TRUE,42,42,42,42,-0.00611455695984136,SMCRPH,0.0431265004342576,0.0490900984400818,0.0132966799623784,0.419992602447364,-0.00495207100398138,0.418527174619342,0.0182487509663598,0.0917694309347619,0.843359518338632,
GSE62452,PAAD,WNT_CTNNB1,TRUE,TRUE,42,42,42,42,-0.136920214198554,SMCRPH,0.851786885759141,0.0599698989916726,0.135696300833019,0.360623429615806,-0.165698905923752,0.340136675493711,0.301395206756771,0.0815521782242994,0.000642244036170713,
GSE66676,NAFLD,EPH_RECEPTORS,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.758159855245151,0.0678129251782294,-0.145994397963421,0.391111894718383,0.177642532107011,0.450338648161524,-0.323636930070432,0.105087672957264,0.00306907689684303,
GSE66676,NAFLD,ERBB_LIGANDS,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.00798474177325358,0.064184398843779,-0.00647352249016786,0.411882761320263,-0.00341018616631476,0.343112171319976,-0.00306333632385312,0.0937277738008361,0.974030440587917,
GSE66676,NAFLD,ERBB_RECEPTORS,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.359145301964656,0.0653509804553595,-0.0813899032781762,0.473936076658537,0.0754682586398636,0.384475692428905,-0.15685816191804,0.10663631320579,0.146278301130895,
GSE66676,NAFLD,FGFR_AXIS,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.340476075751656,0.0647074408734046,-0.0656366442548716,0.396476240316859,0.0678790387551518,0.378216581142878,-0.133515683010023,0.0961100466193509,0.169664116694049,
GSE66676,NAFLD,HGF_MET_AXIS,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.0197737806559225,0.0634446741866449,-0.00291464380190004,0.457623579122725,0.00655320082430983,0.488049865928567,-0.00946784462620989,0.117661917745197,0.936121301215086,
GSE66676,NAFLD,IGF_INSR_AXIS,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.398161760491078,0.0655041539976914,-0.0887480528578788,0.48593688551862,0.0915475227317675,0.405223688828804,-0.180295575589646,0.110629393476068,0.108149834673475,
GSE66676,NAFLD,JAK_STAT,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.336534773631348,0.0644409292060944,-0.0726854104906902,0.315966246500481,0.0366543467698429,0.325981627173844,-0.109339757260533,0.0797776655424879,0.175377125492817,
GSE66676,NAFLD,PDGFR_KIT_CSF1R,FALSE,FALSE,0,31,34,NA,NA,SMDH,-0.0153839005616218,0.0635489873246663,-0.00291933465555418,0.423082717469998,0.00376732592442236,0.435733341767201,-0.0066866605799765,0.106722993752183,0.950240105365716,
