"disease","feature","n_cohorts","robust_consistent","n_fdr_raw","median_smd","composition_robust","direction_preserved","robust_xcell","k","smd_DL","p_DL","fdr_DL","smd_REML","p_REML_HK","fdr_REML_HK","ci_lo","ci_hi","I2","n","n_fdr_joint","median_d_adj","joint_robust","sc_n_hits","sc_celltypes","tcga_hr","tcga_fdr","ext_hr","ext_p","ext_status","ext_note","meta_sig_REMLHK","tier"
"HCC","FGFR_AXIS",2,FALSE,0,-0.427812762142732,FALSE,TRUE,FALSE,1,-0.575408657466127,0.213842606717969,NA,-0.575408657466127,NA,NA,NA,NA,0,1,1,-1.59662005735381,FALSE,NA,NA,1.00572176612026,0.981604145326129,NA,NA,NA,NA,FALSE,"null/uncertain"
"HCC","HGF_MET_AXIS",2,FALSE,0,-0.58689924405474,FALSE,TRUE,FALSE,1,-0.87871901120033,0.0591524224333197,NA,-0.87871901120033,NA,NA,NA,NA,0,1,0,-0.709782317099742,FALSE,NA,NA,1.04848169946536,0.80834923332989,NA,NA,NA,NA,FALSE,"null/uncertain"
"HCC","IGF_INSR_AXIS",2,FALSE,1,-0.819117879276161,FALSE,TRUE,FALSE,1,-0.978418910015154,0.0360849367611781,NA,-0.978418910015154,NA,NA,NA,NA,0,1,1,-1.46776247248989,FALSE,NA,NA,0.818914771901118,0.0848005434485004,NA,NA,NA,NA,FALSE,"weak/partial"
"HCC","JAK_STAT",2,FALSE,0,0.604016919930541,FALSE,TRUE,FALSE,1,1.00723085001967,0.0310801415749099,NA,1.00723085001967,NA,NA,NA,NA,0,1,1,1.70332888341725,FALSE,NA,NA,0.821293892799183,0.0848005434485004,NA,NA,NA,NA,FALSE,"null/uncertain"
"HCC","PDGFR_KIT_CSF1R",2,FALSE,0,-0.0371065295628991,FALSE,FALSE,FALSE,1,0.0294290951468313,0.949079228348845,NA,0.0294290951468313,NA,NA,NA,NA,100,1,0,-0.663709872336718,FALSE,NA,NA,0.926316133303187,0.625307847406105,NA,NA,NA,NA,FALSE,"null/uncertain"
"HCC","PI3K_AKT",2,FALSE,0,0.758636792607565,FALSE,TRUE,FALSE,1,1.43359838858849,0.00246961321385039,NA,1.43359838858849,NA,NA,NA,NA,0,1,0,1.23888966814049,FALSE,NA,NA,0.99651636770607,0.98386928438745,NA,NA,NA,NA,FALSE,"null/uncertain"
"HCC","RAS_MAPK",2,FALSE,1,0.712590257871711,FALSE,TRUE,FALSE,1,0.82239057273972,0.0769997456002424,NA,0.82239057273972,NA,NA,NA,NA,0,1,0,0.0822058369038758,FALSE,NA,NA,1.44348403003663,0.004106374310041,NA,NA,NA,NA,FALSE,"weak/partial"
"HCC","RET_ALK_NTRK",2,FALSE,1,-0.952331319618123,FALSE,TRUE,FALSE,1,-1.37172595854415,0.00369684289128531,NA,-1.37172595854415,NA,NA,NA,NA,0,1,0,-0.712230597334111,FALSE,NA,NA,0.925688366041313,0.625307847406105,NA,NA,NA,NA,FALSE,"weak/partial"
"HCC","SRC_FAK",2,FALSE,1,-0.756573096624678,FALSE,TRUE,FALSE,1,-1.03762527772542,0.0264683643250342,NA,-1.03762527772542,NA,NA,NA,NA,0,1,0,-1.05344592196194,FALSE,NA,NA,0.883645136820802,0.318569783556126,NA,NA,NA,NA,FALSE,"weak/partial"
"HCC","TAM_AXL_AXIS",2,FALSE,0,-0.466368144797463,FALSE,TRUE,FALSE,1,-0.73384162013053,0.113902691780238,NA,-0.73384162013053,NA,NA,NA,NA,0,1,0,-1.12745264415126,FALSE,NA,NA,1.22913566853438,0.0981278127905013,NA,NA,NA,NA,FALSE,"null/uncertain"
"HCC","TGFB_SMAD",2,FALSE,0,0.834128840542954,FALSE,TRUE,FALSE,1,1.39272597243785,0.00322797435898321,NA,1.39272597243785,NA,NA,NA,NA,0,1,0,1.02840445291207,FALSE,NA,NA,1.11620523262299,0.42094028918266,NA,NA,NA,NA,FALSE,"null/uncertain"
"HCC","TIE_ANGPT_AXIS",2,FALSE,0,0.230962386946569,FALSE,TRUE,FALSE,1,0.152976211360844,0.739990250014901,NA,0.152976211360844,NA,NA,NA,NA,0,1,1,-1.36326252606243,FALSE,NA,NA,1.04869775347334,0.806081542357668,NA,NA,NA,NA,FALSE,"null/uncertain"
"HCC","VEGF_PDGF_AXIS",2,FALSE,1,0.529248616367045,FALSE,TRUE,FALSE,1,0.389885924128127,0.398483149607663,NA,0.389885924128127,NA,NA,NA,NA,0,1,0,-1.15819184652425,FALSE,NA,NA,0.994089096164848,0.981604145326129,NA,NA,NA,NA,FALSE,"weak/partial"
"HCC","WNT_CTNNB1",2,FALSE,0,0.371707642160205,FALSE,TRUE,FALSE,1,0.762224618174127,0.100777293851908,NA,0.762224618174127,NA,NA,NA,NA,0,1,0,0.667485118585849,FALSE,NA,NA,1.01749136690508,0.938599045499954,NA,NA,NA,NA,FALSE,"null/uncertain"
"IBD","EPH_RECEPTORS",3,FALSE,0,0.208422214130411,FALSE,TRUE,FALSE,3,0.0443521154377571,0.883936346461433,0.939182368115273,0.0442039317104903,0.894383149962666,0.950282096835333,-1.22202757260472,1.3104354360257,76.8221537666247,3,0,-0.206999017424072,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"IBD","ERBB_LIGANDS",3,FALSE,1,0.583856193547061,FALSE,TRUE,FALSE,3,0.662238978765354,0.0167194886728897,0.0258392097671932,0.662093274968342,0.142260777677543,0.219857565501657,-0.545220536180836,1.86940708611752,71.2893289358468,3,1,0.0964647145462669,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"weak/partial"
"IBD","ERBB_RECEPTORS",3,TRUE,2,-1.30727534685935,FALSE,TRUE,FALSE,3,-1.27942046290834,1.28364825038964e-16,7.27400675220794e-16,-1.27942046290834,0.000792422973331726,0.00673559527331967,-1.43447566620063,-1.12436525961606,0,3,0,-0.334753986842768,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"per-cohort only"
"IBD","FGFR_AXIS",3,FALSE,0,-0.0299528588122807,FALSE,TRUE,FALSE,3,-0.00724252319960412,0.960044807123926,0.960044807123926,-0.00724252319960412,0.95405394103246,0.95405394103246,-0.486318105039006,0.471833058639798,0,3,1,-0.39819763365394,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"IBD","HGF_MET_AXIS",3,TRUE,2,1.39293035037872,FALSE,TRUE,FALSE,3,1.51795870480367,6.66660785071549e-14,2.52269872138344e-13,1.51802456231944,0.0175321645832124,0.0496744663191018,0.641624097117083,2.3944250275218,37.7916725290518,3,1,0.806480240285871,FALSE,1,"colon epithelial cell",NA,NA,NA,NA,NA,NA,TRUE,"per-cohort only"
"IBD","IGF_INSR_AXIS",3,FALSE,0,-0.477022038247529,FALSE,TRUE,FALSE,3,-0.560813854368219,0.000130819890688963,0.000247104237968041,-0.560813854368219,0.0466178665493934,0.0824466198451573,-1.10087486546595,-0.020752843270486,0,3,1,-0.541417346048756,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"IBD","JAK_STAT",3,TRUE,2,1.90121920225641,FALSE,TRUE,FALSE,3,1.77491956509162,1.07754382900358e-20,1.83182450930609e-19,1.7761323946411,0.01148935312048,0.0390638006096319,0.949852794663783,2.60241199461841,25.8826037977055,3,3,1.02997536046424,TRUE,2,"colon epithelial cell; myeloid cell",NA,NA,NA,NA,NA,NA,TRUE,"robust+joint"
"IBD","PDGFR_KIT_CSF1R",3,TRUE,2,1.40396626350664,FALSE,FALSE,FALSE,3,1.33831142516834,6.92528485992464e-11,1.96216404364531e-10,1.33855384315113,0.0233131448051032,0.0566176373838222,0.443454645749944,2.23365304055231,42.2522084437928,3,0,0.429372635643979,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"per-cohort only"
"IBD","PI3K_AKT",3,FALSE,1,0.103036096195405,FALSE,FALSE,FALSE,3,0.223323640626603,0.241462665133889,0.31575886979047,0.22335666310029,0.361707134857573,0.473001637890672,-0.596191588226167,1.04290491442675,41.6317150446307,3,0,-0.0531725025057147,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"weak/partial"
"IBD","RAS_MAPK",3,FALSE,0,0.0841968675104843,FALSE,TRUE,FALSE,3,0.226166263158485,0.118826163797991,0.168337065380487,0.226166263158485,0.241896786663381,0.34268711443979,-0.365746924313772,0.818079450630742,0,3,1,0.48008755817566,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"IBD","RET_ALK_NTRK",2,FALSE,0,-0.125277179761791,FALSE,TRUE,FALSE,2,-0.142013290991293,0.637968807600247,0.72303131528028,-0.142065074514859,0.719920562397635,0.81590997071732,-3.97687255033547,3.69274240130575,62.8480696301155,2,0,0.457996316395939,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"IBD","SRC_FAK",3,FALSE,0,0.459108946103926,FALSE,TRUE,FALSE,3,0.453686741753368,0.00185621376516045,0.00315556340077277,0.453686741753368,0.000194166391323122,0.00330082865249307,0.426482121754397,0.48089136175234,0,3,0,0.609703989216226,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"null/uncertain"
"IBD","TAM_AXL_AXIS",3,FALSE,1,0.583532190363733,FALSE,FALSE,FALSE,3,0.604853659322702,3.74302048588793e-05,7.95391853251185e-05,0.604853659322702,0.0369905617467913,0.0786049437119316,0.0899242180291461,1.11978310061626,0,3,0,-0.113674358533863,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"weak/partial"
"IBD","TGFB_SMAD",3,FALSE,1,0.933028350307032,FALSE,TRUE,FALSE,3,1.04604486182221,1.06199022937599e-05,2.57911912848454e-05,1.04601780662001,0.048498011673622,0.0824466198451573,0.017061008317101,2.07497460492291,59.05874611082,3,0,0.395159683876021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"weak/partial"
"IBD","TIE_ANGPT_AXIS",3,TRUE,2,1.08249678539463,FALSE,TRUE,FALSE,3,1.14101481222397,7.41970212171601e-14,2.52269872138344e-13,1.14101481222397,0.00315694550647309,0.0178893578700142,0.864517253468115,1.41751237097982,0,3,0,0.0547269837762931,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"per-cohort only"
"IBD","VEGF_PDGF_AXIS",3,TRUE,2,1.31504804408233,FALSE,TRUE,FALSE,3,1.29606014338389,7.98865863257077e-17,6.79035983768516e-16,1.29606014338389,0.00613503130266865,0.0260738830363417,0.857251339054174,1.73486894771362,0,3,1,-0.19088620721053,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"per-cohort only"
"IBD","WNT_CTNNB1",3,FALSE,1,0.174621164566006,FALSE,TRUE,FALSE,3,0.197611631294225,0.562257423762861,0.682741157426331,0.197575870219598,0.608315855852971,0.73866925353575,-1.21448727354828,1.60963901398747,81.5295781198796,3,1,0.2161528860388,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"weak/partial"
"LUAD","EPH_RECEPTORS",3,TRUE,3,1.06055641326874,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2038076307189,0.0848005434485004,NA,NA,NA,NA,FALSE,"no data"
"LUAD","ERBB_LIGANDS",3,FALSE,1,-0.0684044897865833,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18121821099673,0.096843462225929,NA,NA,NA,NA,FALSE,"no data"
"LUAD","ERBB_RECEPTORS",3,TRUE,3,0.416778220259774,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01579022163205,0.938599045499954,NA,NA,NA,NA,FALSE,"no data"
"LUAD","FGFR_AXIS",3,TRUE,3,-1.50826865568403,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96314888453538,0.821277944945558,NA,NA,NA,NA,FALSE,"no data"
"LUAD","HGF_MET_AXIS",3,TRUE,3,0.508169534457828,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04979627746021,0.738445082907325,NA,NA,NA,NA,FALSE,"no data"
"LUAD","IGF_INSR_AXIS",3,TRUE,2,-0.421745849252184,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02808444720055,0.903967435744723,NA,NA,NA,NA,FALSE,"no data"
"LUAD","JAK_STAT",3,TRUE,3,-0.891604501602784,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998292572542287,0.984848997553299,NA,NA,NA,NA,FALSE,"no data"
"LUAD","PDGFR_KIT_CSF1R",3,TRUE,3,-0.853144390478418,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89399703056634,0.273903532004198,NA,NA,NA,NA,FALSE,"no data"
"LUAD","PI3K_AKT",3,TRUE,2,0.471986081175527,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09638191804381,0.425179425453683,NA,NA,NA,NA,FALSE,"no data"
"LUAD","RAS_MAPK",3,FALSE,1,0.201811160843705,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12412183887906,0.273903532004198,NA,NA,NA,NA,FALSE,"no data"
"LUAD","RET_ALK_NTRK",3,TRUE,3,-0.905757138069468,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74328413457026,0.00489610596535357,NA,NA,NA,NA,FALSE,"no data"
"LUAD","SRC_FAK",3,TRUE,3,-0.3680038419394,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02390661729531,0.916204659682388,NA,NA,NA,NA,FALSE,"no data"
"LUAD","TAM_AXL_AXIS",3,FALSE,1,-0.291241550479282,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04615940332447,0.738445082907325,NA,NA,NA,NA,FALSE,"no data"
"LUAD","TGFB_SMAD",3,TRUE,3,-0.66899388051441,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14749908408742,0.182730859654844,NA,NA,NA,NA,FALSE,"no data"
"LUAD","TIE_ANGPT_AXIS",3,TRUE,3,-1.44713885089568,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956452265365172,0.738445082907325,NA,NA,NA,NA,FALSE,"no data"
"LUAD","VEGF_PDGF_AXIS",3,TRUE,3,-0.854972956377804,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1738840020822,0.105841264054133,NA,NA,NA,NA,FALSE,"no data"
"LUAD","WNT_CTNNB1",3,TRUE,2,-0.907237442779781,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06325883997921,0.631584527022601,NA,NA,NA,NA,FALSE,"no data"
"NAFLD","EPH_RECEPTORS",2,FALSE,0,-0.106906742583659,FALSE,FALSE,FALSE,2,-0.124808729032554,0.847382902789772,0.903875096309091,-0.124822392222316,0.878943983241644,0.937540248791087,-8.36474194367156,8.11509715922693,89.3921801949212,2,1,-0.556737970652136,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","ERBB_LIGANDS",2,FALSE,0,0.186926423172854,FALSE,TRUE,FALSE,2,0.131363491528034,0.509299529047345,0.872548557125363,0.131363491528034,0.609917574946394,0.930302148823174,-2.24291679025441,2.50564377331048,0,2,0,0.122519781642198,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","ERBB_RECEPTORS",2,FALSE,0,-0.0826902347465369,FALSE,TRUE,FALSE,2,-0.124870322906111,0.649797527541436,0.872548557125363,-0.12591343145726,0.726524331592498,0.930302148823174,-3.61829527434634,3.36646841143182,44.3618443062432,2,0,-0.010750975573184,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","FGFR_AXIS",2,FALSE,0,-0.0475682698290193,FALSE,TRUE,FALSE,2,-0.0878894614546273,0.762242845481654,0.872548557125363,-0.0886983226843084,0.811280131695845,0.930302148823174,-3.77851498786243,3.60111834249382,49.8869069460014,2,0,0.0922007412179525,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","HGF_MET_AXIS",2,FALSE,0,-0.197509659394474,FALSE,TRUE,FALSE,2,-0.146888440284162,0.460527095568637,0.872548557125363,-0.146888440284162,0.547099565665879,0.930302148823174,-2.3121022509736,2.01832537040527,0,2,0,-0.8018757507077,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","IGF_INSR_AXIS",2,FALSE,0,-0.958277763345376,FALSE,TRUE,FALSE,2,-0.925854173477798,0.0967425837373671,0.515960446599291,-0.925743733816737,0.345053943435026,0.930302148823174,-8.00881679776094,6.15732933012746,84.1071847690276,2,0,-0.756816743551184,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","JAK_STAT",2,FALSE,0,0.00572738577939563,FALSE,TRUE,FALSE,2,-0.0293701343475955,0.931204459954617,0.931204459954617,-0.0297519335868168,0.944461312404909,0.944461312404909,-4.35202117334305,4.29251730616942,63.0057829413537,2,0,-0.09663404526789,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","PDGFR_KIT_CSF1R",2,FALSE,0,0.166257177355202,FALSE,TRUE,FALSE,2,0.114703652647869,0.564281636049568,0.872548557125363,0.114703652647869,0.629230330174679,0.930302148823174,-2.09821405751092,2.32762136280666,0,2,0,-0.129344339847922,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","PI3K_AKT",2,FALSE,0,-0.29783298892507,FALSE,TRUE,FALSE,2,-0.278403246304045,0.162719101308674,0.650876405234695,-0.278403246304045,0.148687011916438,0.792997396887671,-1.11995705923318,0.563150566625094,0,2,0,-0.346216416351499,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","RAS_MAPK",2,FALSE,0,0.486264876359683,FALSE,TRUE,FALSE,2,0.457462126102471,0.369248926044381,0.872548557125363,0.457369479900974,0.534282299096953,0.930302148823174,-6.01625758794031,6.93099654774226,82.5140241378749,2,0,0.451084801158852,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","RET_ALK_NTRK",1,FALSE,0,-0.377765152161321,FALSE,TRUE,FALSE,1,-0.377765152161321,0.256429356371457,NA,-0.377765152161321,NA,NA,NA,NA,0,1,0,-0.416344823884448,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","SRC_FAK",2,FALSE,0,-0.0421395246008969,FALSE,TRUE,FALSE,2,-0.084157403234852,0.67215178295761,0.872548557125363,-0.084157403234852,0.667182711465642,0.930302148823174,-1.93974809158853,1.77143328511883,0,2,0,-0.182999794964111,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","TAM_AXL_AXIS",2,FALSE,0,-0.41527649718036,FALSE,TRUE,FALSE,2,-0.398712341693272,0.0465848472709954,0.372678778167963,-0.398712341693272,0.0895587893391684,0.716470314713347,-1.11614623064305,0.318721547256508,0,2,0,-0.289248358347474,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","TGFB_SMAD",2,FALSE,0,-0.645659818007773,FALSE,TRUE,FALSE,2,-0.595501000222674,0.0307848187690808,0.372678778167963,-0.593716448508568,0.276481659781976,0.930302148823174,-4.09280590656714,2.90537300955,42.184717897314,2,0,-0.687550869567052,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","TIE_ANGPT_AXIS",2,FALSE,0,0.15587965753012,FALSE,TRUE,FALSE,2,0.187571724783076,0.603275517306044,0.872548557125363,0.187819949427026,0.694520491154724,0.930302148823174,-4.39790039303702,4.77354029189107,66.976781408726,2,0,0.167991543517218,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","VEGF_PDGF_AXIS",2,FALSE,0,0.17254193797752,FALSE,TRUE,FALSE,2,0.145942063554012,0.763479987484693,0.872548557125363,0.145861563625585,0.814014380220277,0.930302148823174,-6.016537429152,6.30826055640317,81.2941686072848,2,0,-0.0031243604905985,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"NAFLD","WNT_CTNNB1",2,FALSE,0,0.0851418028162608,FALSE,TRUE,FALSE,2,0.0840634497713908,0.67209161125173,0.872548557125363,0.0840634497713908,0.0281898155313618,0.451037048501788,0.0367353413504517,0.13139155819233,0,2,0,0.0500684614294856,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"null/uncertain"
"PAAD","EPH_RECEPTORS",3,TRUE,2,1.03764971391043,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49712781936381,0.0107757786798244,1.14831525967882,0.26949783406827,"not","GSE21501",FALSE,"no data"
"PAAD","ERBB_LIGANDS",3,TRUE,2,0.41818426408867,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54390242541968,0.00297124560516785,1.07308806964468,0.593721975222195,"not","GSE21501",FALSE,"no data"
"PAAD","ERBB_RECEPTORS",3,FALSE,0,0.182956879344666,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55726634308402,0.00454012816060265,0.916675700180152,0.480790927200501,"not","GSE21501",FALSE,"no data"
"PAAD","FGFR_AXIS",3,TRUE,2,-0.404060016329128,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14201605433297,0.411398412276145,1.03200378040939,0.78919808448488,"not","GSE21501",FALSE,"no data"
"PAAD","HGF_MET_AXIS",3,TRUE,3,1.19293063822664,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63886817459116,0.004106374310041,1.03015305119095,0.816717442019349,"not","GSE21501",FALSE,"no data"
"PAAD","IGF_INSR_AXIS",3,TRUE,2,-0.629749855606748,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01814951194274,0.938599045499954,1.11836381816775,0.387252265468691,"not","GSE21501",FALSE,"no data"
"PAAD","JAK_STAT",3,TRUE,3,0.398642829903344,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08459870306877,0.690529070366326,1.31481830257606,0.0321850106338413,"nominal-only","GSE21501",FALSE,"no data"
"PAAD","PDGFR_KIT_CSF1R",3,FALSE,1,-0.169979199500337,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09604557878816,0.600960099811819,0.805345024086775,0.0935806292533457,"not","GSE21501",FALSE,"no data"
"PAAD","PI3K_AKT",3,FALSE,1,0.223306638610735,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14066732036864,0.456853258537759,1.01313000574978,0.920086040852299,"not","GSE21501",FALSE,"no data"
"PAAD","RAS_MAPK",3,TRUE,3,0.84989242001666,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35201793563222,0.0848005434485004,1.10507948325587,0.389196104834575,"not","GSE21501",FALSE,"no data"
"PAAD","RET_ALK_NTRK",1,FALSE,1,-0.749161615065961,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.777990941965695,0.0981278127905013,1.00905957034624,0.940292395629462,"not","GSE21501",FALSE,"no data"
"PAAD","SRC_FAK",3,TRUE,2,0.728433377934777,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17634659227785,0.344402318819544,1.29302520027226,0.0341414715899716,"nominal-only","GSE21501",FALSE,"no data"
"PAAD","TAM_AXL_AXIS",3,FALSE,1,-0.213052748319345,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20336186025457,0.181662431916328,0.985997187747798,0.910726578493969,"not","GSE21501",FALSE,"no data"
"PAAD","TGFB_SMAD",3,TRUE,3,0.553719400572925,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38791622784304,0.0495579254656649,1.1035395369259,0.444892343607204,"not","GSE21501",FALSE,"no data"
"PAAD","TIE_ANGPT_AXIS",3,FALSE,1,0.0872932241413435,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07396133172961,0.7131860906403,0.785007356703149,0.0663421050074842,"not","GSE21501",FALSE,"no data"
"PAAD","VEGF_PDGF_AXIS",3,FALSE,1,0.030683893079113,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982530862025264,0.938599045499954,1.21608422732121,0.106292565785341,"not","GSE21501",FALSE,"no data"
"PAAD","WNT_CTNNB1",3,TRUE,3,0.570734336740844,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3567814826076,0.0495579254656649,0.882648801738125,0.290004170939549,"not","GSE21501",FALSE,"no data"
"STAD","EPH_RECEPTORS",3,TRUE,3,1.3181752453027,TRUE,TRUE,TRUE,1,1.7482522911593,7.58789753448808e-10,NA,1.7482522911593,NA,NA,NA,NA,0,1,1,1.89471289004866,FALSE,1,"epithelial cell",0.916611481802881,0.456352381033994,NA,NA,NA,NA,FALSE,"per-cohort only"
"STAD","ERBB_LIGANDS",3,FALSE,1,-0.180334312132157,FALSE,FALSE,FALSE,1,-1.06354478201971,3.85689260407697e-05,NA,-1.06354478201971,NA,NA,NA,NA,0,1,1,-0.924538422644179,FALSE,NA,NA,1.0563965608395,0.738445082907325,NA,NA,NA,NA,FALSE,"weak/partial"
"STAD","ERBB_RECEPTORS",3,FALSE,1,-0.289319262658076,FALSE,FALSE,TRUE,1,-0.75740119253536,0.00249434424237675,NA,-0.75740119253536,NA,NA,NA,NA,0,1,1,-0.902416673598841,FALSE,NA,NA,1.12655874844861,0.309814141576846,NA,NA,NA,NA,FALSE,"weak/partial"
