"accession","disease","role","feature","n_case","n_control","paired","npair","r_emp","smd_unified","var_unified","d_adj","se_adj","p_adj","df_resid","joint_fallback","rank_full"
"GSE179285","IBD","validation","WNT_CTNNB1",22,31,FALSE,NA,NA,0.174621164566006,0.0780002755472253,0.2161528860388,0.344116163414811,0.532953227182839,47,FALSE,TRUE
"GSE4302","Asthma","discovery","EPH_RECEPTORS",42,28,FALSE,NA,NA,0.364276628614771,0.060471648539202,0.160756497025965,0.25796224935038,0.535381846534408,64,FALSE,TRUE
"GSE4302","Asthma","discovery","ERBB_LIGANDS",42,28,FALSE,NA,NA,-0.409443389881561,0.0607212658775074,-0.341902833937622,0.25796224935038,0.189750988397391,64,FALSE,TRUE
"GSE4302","Asthma","discovery","ERBB_RECEPTORS",42,28,FALSE,NA,NA,-0.195457448325599,0.0597966924817092,-0.308565623420808,0.25796224935038,0.236044651930151,64,FALSE,TRUE
"GSE4302","Asthma","discovery","FGFR_AXIS",42,28,FALSE,NA,NA,0.163193535496653,0.0597140390240088,0.170198519913542,0.25796224935038,0.511761967327475,64,FALSE,TRUE
"GSE4302","Asthma","discovery","HGF_MET_AXIS",42,28,FALSE,NA,NA,-0.524639742206656,0.0614898585174,-0.494014333672917,0.25796224935038,0.0599553901864502,64,FALSE,TRUE
"GSE4302","Asthma","discovery","IGF_INSR_AXIS",42,28,FALSE,NA,NA,-0.861111460935441,0.064820330582055,-0.7219204924661,0.25796224935038,0.00677540087506985,64,FALSE,TRUE
"GSE4302","Asthma","discovery","JAK_STAT",42,28,FALSE,NA,NA,-0.141873802577849,0.0596675822085088,-0.323297522423319,0.25796224935038,0.214665155927099,64,FALSE,TRUE
"GSE4302","Asthma","discovery","PDGFR_KIT_CSF1R",42,28,FALSE,NA,NA,0.196117065060595,0.0597985374038665,0.308784094277011,0.25796224935038,0.235716717963912,64,FALSE,TRUE
"GSE4302","Asthma","discovery","PI3K_AKT",42,28,FALSE,NA,NA,0.315773121466566,0.0602360428398148,0.158628308082392,0.25796224935038,0.54078232223873,64,FALSE,TRUE
"GSE4302","Asthma","discovery","RAS_MAPK",42,28,FALSE,NA,NA,0.431451715948474,0.0608534565466301,0.225446945462468,0.25796224935038,0.385411378813386,64,FALSE,TRUE
"GSE4302","Asthma","discovery","RET_ALK_NTRK",42,28,FALSE,NA,NA,-0.105703858906676,0.059603618850865,0.0417102711671734,0.25796224935038,0.872058270283615,64,FALSE,TRUE
"GSE4302","Asthma","discovery","SRC_FAK",42,28,FALSE,NA,NA,0.293358308365075,0.0601385173601439,0.209465559057372,0.25796224935038,0.419801133024862,64,FALSE,TRUE
"GSE4302","Asthma","discovery","TAM_AXL_AXIS",42,28,FALSE,NA,NA,0.457957905911298,0.0610218484065714,0.240357386450335,0.25796224935038,0.354965289992031,64,FALSE,TRUE
"GSE4302","Asthma","discovery","TGFB_SMAD",42,28,FALSE,NA,NA,-0.0569749319662668,0.0595469962586135,-0.0531433198526628,0.25796224935038,0.837435473031568,64,FALSE,TRUE
"GSE4302","Asthma","discovery","TIE_ANGPT_AXIS",42,28,FALSE,NA,NA,-0.291556160154687,0.0601309880561248,-0.0422512341439147,0.25796224935038,0.870413840483733,64,FALSE,TRUE
"GSE4302","Asthma","discovery","VEGF_PDGF_AXIS",42,28,FALSE,NA,NA,-0.565052810239832,0.0618044143692376,-0.429080301787661,0.25796224935038,0.101133196521542,64,FALSE,TRUE
"GSE4302","Asthma","discovery","WNT_CTNNB1",42,28,FALSE,NA,NA,-0.393269998047478,0.0606285330335543,-0.373857536219896,0.25796224935038,0.152144079742181,64,FALSE,TRUE
"GSE43696","Asthma","validation","EPH_RECEPTORS",88,20,FALSE,NA,NA,0.129783680357029,0.0614416169362614,-0.0427046195733864,0.257047663666297,0.868379561422112,102,FALSE,TRUE
"GSE43696","Asthma","validation","ERBB_LIGANDS",88,20,FALSE,NA,NA,-0.0015356498027231,0.061363647281323,0.0394958417601236,0.257047663666297,0.878187857199793,102,FALSE,TRUE
"GSE43696","Asthma","validation","ERBB_RECEPTORS",88,20,FALSE,NA,NA,-0.523233510462502,0.0626311053750758,-0.431675726505754,0.257047663666297,0.0961425545988092,102,FALSE,TRUE
"GSE43696","Asthma","validation","FGFR_AXIS",88,20,FALSE,NA,NA,-0.0456508367913711,0.0613732845066908,-0.1412535976889,0.257047663666297,0.583847756386855,102,FALSE,TRUE
"GSE43696","Asthma","validation","HGF_MET_AXIS",88,20,FALSE,NA,NA,-0.022986365647981,0.0613660825349591,-0.0728650043647662,0.257047663666297,0.777392014170612,102,FALSE,TRUE
"GSE43696","Asthma","validation","IGF_INSR_AXIS",88,20,FALSE,NA,NA,-0.370399123536866,0.0619988007651034,-0.330975113344738,0.257047663666297,0.200798323018206,102,FALSE,TRUE
"GSE43696","Asthma","validation","JAK_STAT",88,20,FALSE,NA,NA,-0.409348219328128,0.0621394047185767,-0.437414726606224,0.257047663666297,0.0918603228025914,102,FALSE,TRUE
"GSE43696","Asthma","validation","PDGFR_KIT_CSF1R",88,20,FALSE,NA,NA,0.23704961099219,0.0616237869102639,0.356734415088121,0.257047663666297,0.168217824610624,102,FALSE,TRUE
"GSE43696","Asthma","validation","PI3K_AKT",88,20,FALSE,NA,NA,0.220002837077129,0.0615877162169789,0.173851813000087,0.257047663666297,0.500355095513469,102,FALSE,TRUE
"GSE43696","Asthma","validation","RAS_MAPK",88,20,FALSE,NA,NA,0.174191695989983,0.0615041120439691,0.0734670522891541,0.257047663666297,0.775602503608286,102,FALSE,TRUE
"GSE43696","Asthma","validation","RET_ALK_NTRK",88,20,FALSE,NA,NA,0.553607016792788,0.0627825286277207,0.550467134955738,0.257047663666297,0.034615256050336,102,FALSE,TRUE
"GSE43696","Asthma","validation","SRC_FAK",88,20,FALSE,NA,NA,-0.137987948996061,0.0614517876324703,-0.209983096295372,0.257047663666297,0.415887583477433,102,FALSE,TRUE
"GSE43696","Asthma","validation","TAM_AXL_AXIS",88,20,FALSE,NA,NA,0.24945214815928,0.0616517214294756,0.239288381899341,0.257047663666297,0.354097923311321,102,FALSE,TRUE
"GSE43696","Asthma","validation","TGFB_SMAD",88,20,FALSE,NA,NA,-0.502130617515594,0.0625309287573706,-0.40407727890177,0.257047663666297,0.119048970495591,102,FALSE,TRUE
"GSE43696","Asthma","validation","TIE_ANGPT_AXIS",88,20,FALSE,NA,NA,0.278473435562469,0.0617226523558306,0.344627340115915,0.257047663666297,0.182991713262027,102,FALSE,TRUE
"GSE43696","Asthma","validation","VEGF_PDGF_AXIS",88,20,FALSE,NA,NA,-0.00084910929347023,0.0613636397015373,-0.0671155991211422,0.257047663666297,0.794540484313968,102,FALSE,TRUE
"GSE43696","Asthma","validation","WNT_CTNNB1",88,20,FALSE,NA,NA,-0.710618935629601,0.0637015033621333,-0.648077000960145,0.257047663666297,0.0132426239847597,102,FALSE,TRUE
"GSE67472","Asthma","validation","EPH_RECEPTORS",62,43,FALSE,NA,NA,0.0270939813001191,0.0393883418488038,-0.0571558399866544,0.210609505937276,0.786661554813801,99,FALSE,TRUE
"GSE67472","Asthma","validation","ERBB_LIGANDS",62,43,FALSE,NA,NA,-0.287628799593611,0.0397788001465798,-0.208759343214564,0.210609505937276,0.323997002961708,99,FALSE,TRUE
"GSE67472","Asthma","validation","ERBB_RECEPTORS",62,43,FALSE,NA,NA,-0.531286469371118,0.0407289667474425,-0.379868436660841,0.210609505937276,0.0743257197483004,99,FALSE,TRUE
"GSE67472","Asthma","validation","FGFR_AXIS",62,43,FALSE,NA,NA,-0.542092292109933,0.0407841988456719,-0.510674795352967,0.210609505937276,0.0171320009028891,99,FALSE,TRUE
"GSE67472","Asthma","validation","HGF_MET_AXIS",62,43,FALSE,NA,NA,-0.247968962930912,0.0396776491000149,-0.312908649115107,0.210609505937276,0.140528384474902,99,FALSE,TRUE
"GSE67472","Asthma","validation","IGF_INSR_AXIS",62,43,FALSE,NA,NA,-1.14926724161031,0.0456744423669747,-0.990238956468431,0.210609505937276,8.35509886079396e-06,99,FALSE,TRUE
"GSE67472","Asthma","validation","JAK_STAT",62,43,FALSE,NA,NA,-0.0457815168535684,0.039394826912912,-0.16578855494374,0.210609505937276,0.433054319375147,99,FALSE,TRUE
"GSE67472","Asthma","validation","PDGFR_KIT_CSF1R",62,43,FALSE,NA,NA,0.533418393384907,0.0407397756515592,0.496947003485806,0.210609505937276,0.0202586525247197,99,FALSE,TRUE
"GSE67472","Asthma","validation","PI3K_AKT",62,43,FALSE,NA,NA,0.357032591307492,0.0399918570270564,0.266997682009891,0.210609505937276,0.207865101061584,99,FALSE,TRUE
"GSE67472","Asthma","validation","RAS_MAPK",62,43,FALSE,NA,NA,0.276787480865594,0.0397496619713811,0.118987667216976,0.210609505937276,0.573373432044741,99,FALSE,TRUE
"GSE67472","Asthma","validation","RET_ALK_NTRK",62,43,FALSE,NA,NA,-0.21594266945311,0.0396068997186507,-0.265170473670823,0.210609505937276,0.210968514244127,99,FALSE,TRUE
"GSE67472","Asthma","validation","SRC_FAK",62,43,FALSE,NA,NA,0.343876185303202,0.0399479454059276,0.262585626766263,0.210609505937276,0.215416643021372,99,FALSE,TRUE
"GSE67472","Asthma","validation","TAM_AXL_AXIS",62,43,FALSE,NA,NA,0.0466243933505849,0.0393951978022925,-0.0527367452250944,0.210609505937276,0.802796483700033,99,FALSE,TRUE
"GSE67472","Asthma","validation","TGFB_SMAD",62,43,FALSE,NA,NA,0.0536850992349637,0.0393985704490761,0.103614917981911,0.210609505937276,0.623825136328046,99,FALSE,TRUE
"GSE67472","Asthma","validation","TIE_ANGPT_AXIS",62,43,FALSE,NA,NA,-0.596647674727603,0.0410800292961141,-0.391081136556196,0.210609505937276,0.066298326529708,99,FALSE,TRUE
"GSE67472","Asthma","validation","VEGF_PDGF_AXIS",62,43,FALSE,NA,NA,-0.360884358270201,0.0400050248784295,-0.421209075273871,0.210609505937276,0.048244875661684,99,FALSE,TRUE
"GSE67472","Asthma","validation","WNT_CTNNB1",62,43,FALSE,NA,NA,-0.543956488140338,0.0407938398353146,-0.343980639968702,0.210609505937276,0.105590279053113,99,FALSE,TRUE
"GSE27342","STAD","discovery","EPH_RECEPTORS",80,80,TRUE,80,1,NA,NA,1.21888225306566,0.167159941973247,2.62615287080117e-10,75,FALSE,TRUE
"GSE27342","STAD","discovery","ERBB_LIGANDS",80,80,TRUE,80,1,NA,NA,0.0283312896142521,0.167159941973247,0.865870604765396,75,FALSE,TRUE
"GSE27342","STAD","discovery","ERBB_RECEPTORS",80,80,TRUE,80,1,NA,NA,0.336312048317646,0.167159941973247,0.047820598297295,75,FALSE,TRUE
"GSE27342","STAD","discovery","FGFR_AXIS",80,80,TRUE,80,1,NA,NA,0.31848255691554,0.167159941973247,0.0605801131275584,75,FALSE,TRUE
"GSE27342","STAD","discovery","HGF_MET_AXIS",80,80,TRUE,80,1,NA,NA,0.514698879942569,0.167159941973247,0.00290065423771644,75,FALSE,TRUE
"GSE27342","STAD","discovery","IGF_INSR_AXIS",80,80,TRUE,80,1,NA,NA,0.0137437988223272,0.167159941973247,0.934691239455752,75,FALSE,TRUE
"GSE27342","STAD","discovery","JAK_STAT",80,80,TRUE,80,1,NA,NA,0.563846703252185,0.167159941973247,0.00117857989006379,75,FALSE,TRUE
"GSE27342","STAD","discovery","PDGFR_KIT_CSF1R",80,80,TRUE,80,1,NA,NA,-0.149538035257814,0.167159941973247,0.373873279986063,75,FALSE,TRUE
"GSE27342","STAD","discovery","PI3K_AKT",80,80,TRUE,80,1,NA,NA,0.554759525002713,0.167159941973247,0.00139745657545256,75,FALSE,TRUE
"GSE27342","STAD","discovery","RAS_MAPK",80,80,TRUE,80,1,NA,NA,0.299314103794915,0.167159941973247,0.0773952209858601,75,FALSE,TRUE
"GSE27342","STAD","discovery","RET_ALK_NTRK",80,80,TRUE,80,1,NA,NA,-1.10922140732845,0.167159941973247,4.43738247202128e-09,75,FALSE,TRUE
"GSE27342","STAD","discovery","SRC_FAK",80,80,TRUE,80,1,NA,NA,0.363050588818308,0.167159941973247,0.033026466357082,75,FALSE,TRUE
"GSE27342","STAD","discovery","TGFB_SMAD",80,80,TRUE,80,1,NA,NA,0.394136453237564,0.167159941973247,0.020990374174772,75,FALSE,TRUE
"GSE27342","STAD","discovery","TIE_ANGPT_AXIS",80,80,TRUE,80,1,NA,NA,-0.266144910457138,0.167159941973247,0.115555681845339,75,FALSE,TRUE
"GSE27342","STAD","discovery","VEGF_PDGF_AXIS",80,80,TRUE,80,1,NA,NA,0.286660477764139,0.167159941973247,0.0904952602279901,75,FALSE,TRUE
"GSE27342","STAD","discovery","WNT_CTNNB1",80,80,TRUE,80,1,NA,NA,0.299494783823469,0.167159941973247,0.0772202258319404,75,FALSE,TRUE
"GSE63089","STAD","validation","EPH_RECEPTORS",45,45,TRUE,45,1,NA,NA,2.17178265388585,0.243271475584987,4.58023661716606e-11,40,FALSE,TRUE
"GSE63089","STAD","validation","ERBB_LIGANDS",45,45,TRUE,45,1,NA,NA,-0.120990695444083,0.243271475584987,0.621666325970981,40,FALSE,TRUE
"GSE63089","STAD","validation","ERBB_RECEPTORS",45,45,TRUE,45,1,NA,NA,-0.800337367489317,0.243271475584987,0.0020971451827182,40,FALSE,TRUE
"GSE63089","STAD","validation","FGFR_AXIS",45,45,TRUE,45,1,NA,NA,-0.531784281280166,0.243271475584987,0.0347304110259726,40,FALSE,TRUE
"GSE63089","STAD","validation","HGF_MET_AXIS",45,45,TRUE,45,1,NA,NA,1.60568895430884,0.243271475584987,6.7807195749439e-08,40,FALSE,TRUE
"GSE63089","STAD","validation","IGF_INSR_AXIS",45,45,TRUE,45,1,NA,NA,-0.483223518149347,0.243271475584987,0.0538753448947505,40,FALSE,TRUE
"GSE63089","STAD","validation","JAK_STAT",45,45,TRUE,45,1,NA,NA,1.47538838946784,0.243271475584987,3.83215387243837e-07,40,FALSE,TRUE
"GSE63089","STAD","validation","PDGFR_KIT_CSF1R",45,45,TRUE,45,1,NA,NA,-0.323101161439707,0.243271475584987,0.191657241252775,40,FALSE,TRUE
"GSE63089","STAD","validation","PI3K_AKT",45,45,TRUE,45,1,NA,NA,1.39620165321513,0.243271475584987,1.09900268502985e-06,40,FALSE,TRUE
"GSE63089","STAD","validation","RAS_MAPK",45,45,TRUE,45,1,NA,NA,1.91974609594531,0.243271475584987,1.11025496749278e-09,40,FALSE,TRUE
"GSE63089","STAD","validation","RET_ALK_NTRK",45,45,TRUE,45,1,NA,NA,-2.10143112339959,0.243271475584987,1.10179819989559e-10,40,FALSE,TRUE
"GSE63089","STAD","validation","SRC_FAK",45,45,TRUE,45,1,NA,NA,1.38032262364267,0.243271475584987,1.35722296968239e-06,40,FALSE,TRUE
"GSE63089","STAD","validation","TGFB_SMAD",45,45,TRUE,45,1,NA,NA,1.07396342188979,0.243271475584987,7.47740904963308e-05,40,FALSE,TRUE
"GSE63089","STAD","validation","TIE_ANGPT_AXIS",45,45,TRUE,45,1,NA,NA,-0.283475008734923,0.243271475584987,0.250814980642522,40,FALSE,TRUE
"GSE63089","STAD","validation","VEGF_PDGF_AXIS",45,45,TRUE,45,1,NA,NA,0.67631542419755,0.243271475584987,0.00824342365724177,40,FALSE,TRUE
"GSE63089","STAD","validation","WNT_CTNNB1",45,45,TRUE,45,1,NA,NA,0.878460547979186,0.243271475584987,0.000840564940465201,40,FALSE,TRUE
"GSE13911","STAD","validation","EPH_RECEPTORS",38,31,FALSE,NA,NA,1.7482522911593,0.0807215791604201,1.89471289004866,0.26976455100567,1.81804421129747e-09,63,FALSE,TRUE
"GSE13911","STAD","validation","ERBB_LIGANDS",38,31,FALSE,NA,NA,-1.06354478201971,0.0667704301011274,-0.924538422644179,0.26976455100567,0.00107926167696476,63,FALSE,TRUE
"GSE13911","STAD","validation","ERBB_RECEPTORS",38,31,FALSE,NA,NA,-0.75740119253536,0.0627307856307842,-0.902416673598841,0.26976455100567,0.0013891323166738,63,FALSE,TRUE
"GSE13911","STAD","validation","FGFR_AXIS",38,31,FALSE,NA,NA,-0.0418402073814873,0.0585865395184634,-0.419956400267249,0.26976455100567,0.12453916354373,63,FALSE,TRUE
"GSE13911","STAD","validation","HGF_MET_AXIS",38,31,FALSE,NA,NA,0.505039325073007,0.0604221490613364,0.72387886385768,0.26976455100567,0.00929895335521062,63,FALSE,TRUE
"GSE13911","STAD","validation","IGF_INSR_AXIS",38,31,FALSE,NA,NA,-0.139782666960805,0.0587154423520065,-0.349055149859623,0.26976455100567,0.200414797255907,63,FALSE,TRUE
"GSE13911","STAD","validation","JAK_STAT",38,31,FALSE,NA,NA,0.797754763691784,0.0631855399535302,1.1167253540619,0.26976455100567,0.000105244646973507,63,FALSE,TRUE
"GSE13911","STAD","validation","PDGFR_KIT_CSF1R",38,31,FALSE,NA,NA,-0.760450675627649,0.0627643266714259,-1.61785164716527,0.26976455100567,1.07288948994415e-07,63,FALSE,TRUE
"GSE13911","STAD","validation","PI3K_AKT",38,31,FALSE,NA,NA,0.721927507702685,0.0623505157751597,0.602189128864643,0.26976455100567,0.0291601713301959,63,FALSE,TRUE
"GSE13911","STAD","validation","RAS_MAPK",38,31,FALSE,NA,NA,0.848969030166778,0.0637966685853373,1.05491351896611,0.26976455100567,0.000228083911977031,63,FALSE,TRUE
"GSE13911","STAD","validation","RET_ALK_NTRK",38,31,FALSE,NA,NA,-0.745855126445411,0.0626050124655009,-0.744259106422914,0.26976455100567,0.00758240849247369,63,FALSE,TRUE
"GSE13911","STAD","validation","SRC_FAK",38,31,FALSE,NA,NA,-0.0909585201483035,0.0586338065433464,-0.126433694424135,0.26976455100567,0.640914933893958,63,FALSE,TRUE
"GSE13911","STAD","validation","TAM_AXL_AXIS",38,31,FALSE,NA,NA,-0.271783630194007,0.059109117335041,-0.483837332218145,0.26976455100567,0.0776838478944498,63,FALSE,TRUE
"GSE13911","STAD","validation","TGFB_SMAD",38,31,FALSE,NA,NA,0.249381625986844,0.0590245148258991,0.315888392581275,0.26976455100567,0.246017644058005,63,FALSE,TRUE
"GSE13911","STAD","validation","TIE_ANGPT_AXIS",38,31,FALSE,NA,NA,0.227130986011371,0.0589476835898603,-0.0623345372637895,0.26976455100567,0.818009099607564,63,FALSE,TRUE
"GSE13911","STAD","validation","VEGF_PDGF_AXIS",38,31,FALSE,NA,NA,0.94152128395248,0.0649974940487663,0.6522185234755,0.26976455100567,0.0185221677857008,63,FALSE,TRUE
"GSE13911","STAD","validation","WNT_CTNNB1",38,31,FALSE,NA,NA,1.3851993364944,0.0724780366117302,1.55334773786637,0.26976455100567,2.72433425419272e-07,63,FALSE,TRUE
"GSE15471","PAAD","discovery","EPH_RECEPTORS",36,36,TRUE,36,1,NA,NA,-0.42071166713548,0.345129595982499,0.232040535606469,31,FALSE,TRUE
"GSE15471","PAAD","discovery","ERBB_LIGANDS",36,36,TRUE,36,1,NA,NA,-0.120282211889095,0.345129595982499,0.729810684697735,31,FALSE,TRUE
"GSE15471","PAAD","discovery","ERBB_RECEPTORS",36,36,TRUE,36,1,NA,NA,-0.115776928671577,0.345129595982499,0.739538361822271,31,FALSE,TRUE
"GSE15471","PAAD","discovery","FGFR_AXIS",36,36,TRUE,36,1,NA,NA,0.842263343680138,0.345129595982499,0.0205820910016028,31,FALSE,TRUE
"GSE15471","PAAD","discovery","HGF_MET_AXIS",36,36,TRUE,36,1,NA,NA,1.19401459679344,0.345129595982499,0.00159656110771215,31,FALSE,TRUE
"GSE15471","PAAD","discovery","IGF_INSR_AXIS",36,36,TRUE,36,1,NA,NA,0.445872035549761,0.345129595982499,0.205941425549646,31,FALSE,TRUE
"GSE15471","PAAD","discovery","JAK_STAT",36,36,TRUE,36,1,NA,NA,1.47973023872751,0.345129595982499,0.000163335918686676,31,FALSE,TRUE
"GSE15471","PAAD","discovery","PDGFR_KIT_CSF1R",36,36,TRUE,36,1,NA,NA,1.73349643361093,0.345129595982499,2.01226943061988e-05,31,FALSE,TRUE
"GSE15471","PAAD","discovery","PI3K_AKT",36,36,TRUE,36,1,NA,NA,0.760588094618237,0.345129595982499,0.0350963083061373,31,FALSE,TRUE
"GSE15471","PAAD","discovery","RAS_MAPK",36,36,TRUE,36,1,NA,NA,0.813164070181358,0.345129595982499,0.0249691250267264,31,FALSE,TRUE
"GSE15471","PAAD","discovery","RET_ALK_NTRK",36,36,TRUE,36,1,NA,NA,-0.91895488406805,0.345129595982499,0.0121816484362267,31,FALSE,TRUE
"GSE15471","PAAD","discovery","SRC_FAK",36,36,TRUE,36,1,NA,NA,-0.676582541331926,0.345129595982499,0.0589925437148552,31,FALSE,TRUE
"GSE15471","PAAD","discovery","TAM_AXL_AXIS",36,36,TRUE,36,1,NA,NA,0.357474228420204,0.345129595982499,0.30832288371196,31,FALSE,TRUE
"GSE15471","PAAD","discovery","TGFB_SMAD",36,36,TRUE,36,1,NA,NA,1.34652342958115,0.345129595982499,0.000479982286949968,31,FALSE,TRUE
"GSE15471","PAAD","discovery","TIE_ANGPT_AXIS",36,36,TRUE,36,1,NA,NA,1.06860870605633,0.345129595982499,0.004137389730437,31,FALSE,TRUE
"GSE15471","PAAD","discovery","VEGF_PDGF_AXIS",36,36,TRUE,36,1,NA,NA,1.02342357737609,0.345129595982499,0.00577331767801498,31,FALSE,TRUE
"GSE15471","PAAD","discovery","WNT_CTNNB1",36,36,TRUE,36,1,NA,NA,1.00721915505507,0.345129595982499,0.00649675585748399,31,FALSE,TRUE
"GSE28735","PAAD","validation","EPH_RECEPTORS",45,45,TRUE,45,1,NA,NA,0.128641152301024,0.37274740084979,0.73181530186016,40,FALSE,TRUE
"GSE28735","PAAD","validation","ERBB_LIGANDS",45,45,TRUE,45,1,NA,NA,-0.0531553080615858,0.37274740084979,0.887318769546821,40,FALSE,TRUE
"GSE28735","PAAD","validation","ERBB_RECEPTORS",45,45,TRUE,45,1,NA,NA,-0.661912058399487,0.37274740084979,0.0833798354244132,40,FALSE,TRUE
"GSE28735","PAAD","validation","FGFR_AXIS",45,45,TRUE,45,1,NA,NA,-0.0950083260340238,0.37274740084979,0.800116625915497,40,FALSE,TRUE
"GSE28735","PAAD","validation","HGF_MET_AXIS",45,45,TRUE,45,1,NA,NA,0.870562690529642,0.37274740084979,0.0246168836420998,40,FALSE,TRUE
"GSE28735","PAAD","validation","IGF_INSR_AXIS",45,45,TRUE,45,1,NA,NA,-0.195726443512443,0.37274740084979,0.602418237326094,40,FALSE,TRUE
"GSE28735","PAAD","validation","JAK_STAT",45,45,TRUE,45,1,NA,NA,0.417511876729567,0.37274740084979,0.269354524573524,40,FALSE,TRUE
"GSE28735","PAAD","validation","PDGFR_KIT_CSF1R",45,45,TRUE,45,1,NA,NA,0.172312003930237,0.37274740084979,0.646388493602016,40,FALSE,TRUE
"GSE28735","PAAD","validation","PI3K_AKT",45,45,TRUE,45,1,NA,NA,-0.512247011352936,0.37274740084979,0.177016538651673,40,FALSE,TRUE
"GSE28735","PAAD","validation","RAS_MAPK",45,45,TRUE,45,1,NA,NA,0.233801896218169,0.37274740084979,0.534066493866216,40,FALSE,TRUE
"GSE28735","PAAD","validation","SRC_FAK",45,45,TRUE,45,1,NA,NA,0.285766611473916,0.37274740084979,0.447791195555652,40,FALSE,TRUE
"GSE28735","PAAD","validation","TAM_AXL_AXIS",45,45,TRUE,45,1,NA,NA,-0.279103891848888,0.37274740084979,0.458373542747896,40,FALSE,TRUE
"GSE28735","PAAD","validation","TGFB_SMAD",45,45,TRUE,45,1,NA,NA,0.449773208119926,0.37274740084979,0.234657476760665,40,FALSE,TRUE
"GSE28735","PAAD","validation","TIE_ANGPT_AXIS",45,45,TRUE,45,1,NA,NA,-0.0961250233657141,0.37274740084979,0.797819799784753,40,FALSE,TRUE
"GSE28735","PAAD","validation","VEGF_PDGF_AXIS",45,45,TRUE,45,1,NA,NA,0.0408811506523453,0.37274740084979,0.913215358283433,40,FALSE,TRUE
"GSE28735","PAAD","validation","WNT_CTNNB1",45,45,TRUE,45,1,NA,NA,0.247171578668138,0.37274740084979,0.511065262644288,40,FALSE,TRUE
"GSE62452","PAAD","validation","EPH_RECEPTORS",42,42,TRUE,42,1,NA,NA,0.0944806539536696,0.387737232173854,0.808831005148373,37,FALSE,TRUE
"GSE62452","PAAD","validation","ERBB_LIGANDS",42,42,TRUE,42,1,NA,NA,0.0422186692071524,0.387737232173854,0.913882288858332,37,FALSE,TRUE
"GSE62452","PAAD","validation","ERBB_RECEPTORS",42,42,TRUE,42,1,NA,NA,-0.904792861826542,0.387737232173854,0.0251626413177742,37,FALSE,TRUE
"GSE62452","PAAD","validation","FGFR_AXIS",42,42,TRUE,42,1,NA,NA,-0.152327835302902,0.387737232173854,0.696674635207418,37,FALSE,TRUE
"GSE62452","PAAD","validation","HGF_MET_AXIS",42,42,TRUE,42,1,NA,NA,0.795145840066583,0.387737232173854,0.0474256289205704,37,FALSE,TRUE
"GSE62452","PAAD","validation","IGF_INSR_AXIS",42,42,TRUE,42,1,NA,NA,-0.527517452968026,0.387737232173854,0.181901998581261,37,FALSE,TRUE
"GSE62452","PAAD","validation","JAK_STAT",42,42,TRUE,42,1,NA,NA,0.414262299295207,0.387737232173854,0.292256945425099,37,FALSE,TRUE
"GSE62452","PAAD","validation","PDGFR_KIT_CSF1R",42,42,TRUE,42,1,NA,NA,-0.0275495795504611,0.387737232173854,0.94373888716005,37,FALSE,TRUE
"GSE62452","PAAD","validation","PI3K_AKT",42,42,TRUE,42,1,NA,NA,-0.599768144820209,0.387737232173854,0.130413016945417,37,FALSE,TRUE
"GSE62452","PAAD","validation","RAS_MAPK",42,42,TRUE,42,1,NA,NA,0.301282654101444,0.387737232173854,0.442082046602749,37,FALSE,TRUE
"GSE62452","PAAD","validation","SRC_FAK",42,42,TRUE,42,1,NA,NA,0.246134693758527,0.387737232173854,0.529466475406034,37,FALSE,TRUE
"GSE62452","PAAD","validation","TAM_AXL_AXIS",42,42,TRUE,42,1,NA,NA,-0.357484603590833,0.387737232173854,0.362513985817099,37,FALSE,TRUE
"GSE62452","PAAD","validation","TGFB_SMAD",42,42,TRUE,42,1,NA,NA,0.323018187221434,0.387737232173854,0.410142266098417,37,FALSE,TRUE
"GSE62452","PAAD","validation","TIE_ANGPT_AXIS",42,42,TRUE,42,1,NA,NA,-0.146777914165781,0.387737232173854,0.707185552091428,37,FALSE,TRUE
"GSE62452","PAAD","validation","VEGF_PDGF_AXIS",42,42,TRUE,42,1,NA,NA,-0.0365301579697777,0.387737232173854,0.925447769351389,37,FALSE,TRUE
"GSE62452","PAAD","validation","WNT_CTNNB1",42,42,TRUE,42,1,NA,NA,0.199309993272449,0.387737232173854,0.610285035007016,37,FALSE,TRUE
"GSE57957","HCC","discovery","EPH_RECEPTORS",37,37,TRUE,37,1,NA,NA,-0.344211963741926,0.370979326788731,0.360433115312619,32,FALSE,TRUE
"GSE57957","HCC","discovery","ERBB_LIGANDS",37,37,TRUE,37,1,NA,NA,0.613186668152759,0.370979326788731,0.10813354475724,32,FALSE,TRUE
"GSE57957","HCC","discovery","ERBB_RECEPTORS",37,37,TRUE,37,1,NA,NA,-1.71219655292421,0.370979326788731,6.05629988968119e-05,32,FALSE,TRUE
"GSE57957","HCC","discovery","FGFR_AXIS",37,37,TRUE,37,1,NA,NA,0.172173885410452,0.370979326788731,0.645713451894225,32,FALSE,TRUE
"GSE57957","HCC","discovery","HGF_MET_AXIS",37,37,TRUE,37,1,NA,NA,-0.203118576476846,0.370979326788731,0.587820418931524,32,FALSE,TRUE
"GSE57957","HCC","discovery","IGF_INSR_AXIS",37,37,TRUE,37,1,NA,NA,-0.59908153354005,0.370979326788731,0.116158575992485,32,FALSE,TRUE
